,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period
2435,FrontS058030,-18.2723,11.0043,2.436e-17,1.859e-17,7.907e-18,-0.0,4.83,1,23.939952594153276
2436,FrontS058043,-18.226,10.9406,4.77e-17,3.486e-17,1.311e-17,0.0,5.71,1,7.744738860015335
2437,FrontS058054,-18.4521,11.0449,1.503e-17,1.151e-17,4.728e-18,0.0,2.52,1,24.64082407156411
2438,FrontS058057,-18.2228,10.8625,4.051e-14,4.173e-14,3.214e-14,-0.001,6.49,1,46.07197161682716
2439,FrontS058060,-18.2345,10.852,1.358e-17,1.042e-17,4.639e-18,0.0,6.61,1,26.981300089047195
2440,FrontS058066,-18.3978,11.0749,2.037e-17,1.59e-17,6.753e-18,0.0,3.0,1,24.066719618745037
2441,FrontS058084,-18.2641,10.9239,6.862e-14,6.59e-14,4.45e-14,-0.0,6.27,1,43.680922633349354
2442,FrontS058089,-18.2681,10.9207,9.307e-18,7.399e-18,3.396e-18,0.0,6.27,1,28.186046511627907
2443,FrontS058094,-18.4139,11.0114,3.96e-17,2.981e-17,1.237e-17,-0.001,2.81,1,23.51875808538163
2444,FrontS058097,-18.2586,10.9122,3.608e-14,3.779e-14,2.933e-14,0.0,6.34,1,46.07197161682716
2445,FrontS058110,-18.2708,10.9078,1.78e-17,1.363e-17,5.698e-18,-0.0,6.27,1,28.29131652661064
2446,FrontS058111,-18.2722,10.9017,2.881e-17,2.162e-17,8.858e-18,-0.001,6.26,1,24.965668772315297
2447,FrontS058156,-18.3404,11.0335,1.289e-17,1.006e-17,4.52e-18,-0.001,3.51,1,25.18703241895262
2448,FrontS058157,-18.3407,11.041,1.327e-17,1.048e-17,4.726e-18,0.001,3.68,1,26.664711058961572
2449,FrontS058160,-18.3455,10.9016,2.43e-17,1.843e-17,7.495e-18,0.0,5.25,1,26.571178018123355
2450,FrontS058176,-18.2916,11.018,8.996e-14,7.298e-14,3.546e-14,-0.0,4.48,1,41.67812929848693
2451,FrontS058181,-18.4043,10.9172,1.161e-17,9.277e-18,4.176e-18,-0.0,4.16,1,27.50378214826021
2452,FrontS058208,-18.4497,11.017,2.872e-17,2.236e-17,1.005e-17,0.0,2.74,1,24.965668772315297
2453,FrontS058221,-18.2267,10.8534,1.245e-17,9.679e-18,4.149e-18,-0.0,6.57,1,26.571178018123355
2454,FrontS058292,-22.2046,12.3816,4.64e-14,3.619e-14,1.572e-14,0.001,-6.1,1,44.88888888888889
2455,FrontS058343,-22.1999,12.3503,2.652e-14,2.786e-14,2.148e-14,-0.0,-8.01,1,46.165566277298126
2456,FrontS058373,-22.205,12.2598,3.572e-14,2.925e-14,1.36e-14,-0.0,-8.96,1,48.531767218366255
2457,FrontS058535,-22.2417,12.3609,8.278e-18,6.389e-18,2.764e-18,0.0,-9.29,1,27.806668706026304
2458,FrontS058639,-22.2161,12.3522,9.667e-18,7.618e-18,3.358e-18,-0.0,-9.06,1,26.790450928381965
2459,FrontS058685,-22.2088,12.3574,5.497e-14,4.607e-14,2.305e-14,-0.0,-8.8,1,43.7650457390467
2460,FrontS058695,-22.2074,12.3985,6.57e-14,4.926e-14,2.068e-14,0.001,-5.3,1,43.59712230215827
2461,FrontS058741,-22.2099,12.3406,4.255e-14,3.521e-14,1.708e-14,0.0,-9.11,1,47.02534919813761
2462,FrontS058753,-22.2121,12.3294,4.631e-14,3.702e-14,1.702e-14,0.0,-9.23,1,44.800394282897976
2463,FrontS058767,-22.213,12.3199,4.651e-14,4.225e-14,2.537e-14,0.0,-9.34,1,45.156482861400896
2464,FrontS058791,-22.2075,12.3204,2.415e-14,2.394e-14,1.751e-14,0.001,-9.0,1,48.635634028892454
2465,FrontS058792,-22.2055,12.3235,9.927e-18,7.697e-18,3.244e-18,0.001,-8.84,1,27.142430576291428
2466,FrontS058798,-22.1937,12.3374,9.48e-18,7.443e-18,3.413e-18,-0.0,-8.2,1,26.173337172473364
2467,FrontS058805,-22.2354,12.383,1.518e-17,1.145e-17,4.77e-18,0.0,-7.17,1,24.22062350119904
2468,FrontS058810,-22.2394,12.3571,5.824e-14,5.026e-14,2.616e-14,0.001,-7.89,1,44.97773379515091
2469,FrontS058815,-22.2418,12.3328,1.534e-17,1.181e-17,5.159e-18,0.0,-8.56,1,25.214979195561718
2470,FrontS058821,-22.2408,12.3044,6.979e-18,5.483e-18,2.454e-18,0.001,-9.17,1,27.470534904805074
2471,FrontS058838,-22.2109,12.2846,1.753e-17,1.386e-17,6.19e-18,0.0,-9.27,1,24.748162265178326
2472,FrontS058850,-22.1803,12.3397,1.905e-17,1.507e-17,6.742e-18,0.0,-7.61,1,25.87532023911187
2473,FrontS058852,-22.242,12.3979,1.346e-17,1.028e-17,4.413e-18,0.001,-6.87,1,25.526537489469252
2474,FrontS058853,-22.1732,12.3585,1.142e-17,8.983e-18,3.927e-18,0.0,-7.24,1,27.01337295690936
2475,FrontS058861,-22.1672,12.4134,1.062e-17,8.292e-18,3.639e-18,-0.0,-6.18,1,25.327389244915018
2476,FrontS058869,-22.2534,12.285,1.274e-17,9.62e-18,3.93e-18,-0.001,-9.16,1,24.775143090760427
2477,FrontS058879,-22.1832,12.5038,1.563e-17,1.184e-17,5.053e-18,-0.0,-4.63,1,25.728842343617323
2478,FrontS058880,-22.2305,12.2534,4.003e-14,3.096e-14,1.345e-14,0.0,-9.6,1,44.71224790949336
2479,FrontS058888,-22.2101,12.2582,8.711e-18,6.742e-18,2.954e-18,0.0,-9.19,1,27.37127371273713
2480,FrontS058929,-22.1928,12.3584,1.199e-17,9.17e-18,3.99e-18,-0.001,-7.56,1,25.787234042553187
2481,FrontS058931,-22.1877,12.3635,1.207e-17,9.319e-18,4.007e-18,-0.0,-7.34,1,26.3249348392702
2482,FrontS058953,-22.2375,12.3049,6.359e-14,4.828e-14,1.993e-14,-0.001,-9.21,1,43.18289786223278
2483,FrontS058959,-22.1844,12.4638,1.706e-17,1.296e-17,5.418e-18,0.001,-4.79,1,24.69437652811736
2484,FrontS058969,-22.1961,12.4652,1.18e-17,9.131e-18,4.025e-18,0.0,-4.82,1,28.04689910521444
2485,FrontS058974,-22.2135,12.2878,6.942e-18,5.478e-18,2.461e-18,0.0,-9.42,1,27.142430576291428
2486,FrontS059032,-22.2319,12.2627,1.058e-17,8.468e-18,3.757e-18,0.0,-9.59,1,26.355465352276024
2487,FrontS059109,-28.863,24.492,6.123e-14,4.924e-14,2.363e-14,0.001,9.77,1,43.849493487698986
2488,FrontS059144,-28.8855,24.4866,5.574e-14,4.529e-14,2.175e-14,-0.0,9.44,1,44.276668290306866
2489,FrontS059188,-28.8438,24.4812,5.51e-14,4.151e-14,1.712e-14,0.0,11.17,1,44.01937046004842
2490,FrontS059314,-28.8333,24.4723,3.677e-14,3.521e-14,2.306e-14,-0.0,11.47,1,47.41784037558685
2491,FrontS059427,-28.8616,24.4839,5.21e-14,3.946e-14,1.676e-14,-0.0,10.81,1,45.066931085770946
2492,FrontS059485,-28.8698,24.5241,8.432e-14,6.86e-14,3.215e-14,-0.0,9.63,1,42.93811998110534
2493,FrontS059549,-28.8561,24.5123,1.555e-17,1.179e-17,5.028e-18,0.0,10.11,1,24.69437652811736
2494,FrontS059580,-28.8807,24.5174,1.348e-17,1.037e-17,4.44e-18,0.0,9.17,1,24.910934502603453
2495,FrontS059683,-28.88,24.4755,3.129e-14,2.668e-14,1.395e-14,-0.0,9.7,1,49.26829268292683
2496,FrontS059722,-28.8511,24.5151,7.836e-18,6.006e-18,2.546e-18,-0.001,10.06,1,27.90911882100092
2497,FrontS059737,-28.8409,24.5108,2.409e-17,1.808e-17,7.542e-18,-0.0,10.34,1,24.938271604938272
2498,FrontS059756,-28.8338,24.5207,9.833e-18,7.549e-18,3.247e-18,-0.0,10.39,1,25.131324301907654
2499,FrontS059805,-28.8381,24.5171,9.054e-18,7.106e-18,3.137e-18,-0.0,10.57,1,28.432905849233656
2500,FrontS059813,-28.8259,24.5158,1.087e-17,8.27e-18,3.417e-18,0.001,10.68,1,25.993708893337146
2501,FrontS059883,-28.9227,24.4508,1.107e-17,8.607e-18,3.743e-18,-0.0,9.65,1,27.404280976786254
2502,FrontS059898,-28.7831,24.5051,1.462e-17,1.137e-17,5.079e-18,0.001,11.02,1,26.203516863649465
2503,FrontS059907,-28.7683,24.4941,4.706e-14,4.839e-14,3.625e-14,-0.0,11.2,1,45.156482861400896
2504,FrontS059920,-28.9759,24.5078,1.286e-17,9.898e-18,4.202e-18,-0.001,8.9,1,27.806668706026304
2505,FrontS059921,-28.7476,24.4667,1.677e-17,1.331e-17,5.886e-18,-0.0,11.45,1,24.910934502603453
2506,FrontS059924,-28.744,24.4626,1.982e-17,1.516e-17,6.578e-18,-0.0,11.36,1,24.721240141419635
2507,FrontS059931,-28.9813,24.5328,3.737e-17,2.822e-17,1.164e-17,0.0,8.92,1,23.470178156467853
2508,FrontS059939,-28.9817,24.5482,4.372e-14,3.857e-14,2.202e-14,-0.0,8.84,1,46.353901070882195
2509,FrontS059946,-28.74,24.4126,1.574e-17,1.186e-17,4.886e-18,-0.0,11.75,1,27.37127371273713
2510,FrontS059951,-28.7424,24.4005,6.787e-18,5.158e-18,2.218e-18,-0.0,11.37,1,26.917382291975123
2511,FrontS059968,-28.7886,24.3757,1.196e-17,9.137e-18,3.862e-18,-0.0,11.11,1,26.44748327029386
2512,FrontS059971,-28.8032,24.5217,8.669e-18,6.939e-18,3.133e-18,-0.001,10.78,1,27.37127371273713
2513,FrontS059993,-28.9573,24.483,2.586e-17,1.958e-17,8.269e-18,0.001,9.28,1,23.543123543123542
2514,FrontS059996,-28.949,24.4883,1.118e-17,8.811e-18,3.838e-18,-0.0,9.16,1,26.571178018123355
2515,FrontS060000,-28.969,24.5046,8.4e-18,6.741e-18,2.991e-18,-0.001,9.1,1,27.43736794446121
2516,FrontS060018,-28.9781,24.5267,2.095e-17,1.609e-17,6.889e-18,-0.001,8.74,1,24.56092947851932
2517,FrontS060022,-28.9847,24.5389,1.257e-17,9.756e-18,4.329e-18,0.001,8.85,1,26.571178018123355
2518,FrontS060039,-28.9781,24.5654,4.469e-14,3.584e-14,1.683e-14,-0.0,8.77,1,47.12286158631415
2519,FrontS060045,-28.9844,24.5883,4.463e-14,3.64e-14,1.699e-14,0.001,8.8,1,47.51698902247779
2520,FrontS060051,-28.77,24.3952,5.527e-18,4.196e-18,1.749e-18,0.0,11.53,1,28.221049363551693
2521,FrontS060244,-18.5422,10.909,8.468e-14,7.469e-14,4.263e-14,-0.0,7.48,1,42.857142857142854
2522,FrontS060260,-18.5705,10.9029,7.646e-18,6.026e-18,2.716e-18,-0.0,9.61,1,28.186046511627907
2523,FrontS060289,-18.5454,10.9116,4.489e-14,3.359e-14,1.39e-14,-0.0,6.9,1,46.07197161682716
2524,FrontS060298,-18.5554,10.9152,7.909e-14,6.231e-14,2.894e-14,0.001,7.95,1,43.18289786223278
2525,FrontS060317,-18.446,10.9198,5.922e-14,5.056e-14,2.628e-14,0.0,6.61,1,44.97773379515091
2526,FrontS060376,-18.5538,10.9098,9.306e-18,7.333e-18,3.343e-18,0.0,8.03,1,27.37127371273713
2527,FrontS060450,-18.5707,10.9212,8.903e-14,7.129e-14,3.308e-14,0.001,9.57,1,42.77647058823529
2528,FrontS060523,-18.5572,10.9302,2.332e-17,1.811e-17,8.05e-18,0.001,7.28,1,24.402684563758392
2529,FrontS060529,-18.5688,10.9361,1.144e-17,8.878e-18,3.827e-18,-0.0,8.9,1,26.981300089047195
2530,FrontS060592,-18.5651,10.9092,1.963e-17,1.474e-17,6.107e-18,0.001,9.13,1,25.87532023911187
2531,FrontS060612,-18.552,10.8949,1.96e-17,1.514e-17,6.598e-18,0.0,8.35,1,26.113185866130422
2532,FrontS060614,-18.5562,10.9243,2.278e-17,1.684e-17,6.933e-18,0.0,8.12,1,24.883657267998906
2533,FrontS060617,-18.5487,10.9279,6.265e-14,5.06e-14,2.369e-14,-0.0,7.9,1,44.71224790949336
2534,FrontS060628,-18.5924,10.8784,1.351e-17,1.075e-17,4.939e-18,0.001,9.28,1,24.169103961712306
2535,FrontS060639,-18.6406,10.8654,2.002e-17,1.536e-17,6.426e-18,0.0,9.84,1,25.84589138470287
2536,FrontS060648,-18.4363,10.96,1.614e-17,1.215e-17,5.094e-18,-0.0,6.43,1,27.772685609532537
2537,FrontS060653,-18.4211,10.9569,2.373e-17,1.788e-17,7.446e-18,0.002,6.29,1,23.864531373063794
2538,FrontS060656,-18.7009,10.8597,5.094e-14,4.158e-14,1.982e-14,0.0,10.27,1,45.51827741612418
2539,FrontS060693,-18.5565,10.9218,9.592e-18,7.64e-18,3.46e-18,-0.0,8.1,1,27.772685609532537
2540,FrontS060695,-18.5577,10.9184,9.603e-18,7.441e-18,3.322e-18,0.0,8.15,1,27.142430576291428
2541,FrontS060698,-18.5534,10.8954,1.043e-17,7.977e-18,3.51e-18,0.001,8.45,1,28.15113038092289
2542,FrontS060708,-18.5473,10.9282,8.549e-18,6.595e-18,2.87e-18,0.001,7.76,1,28.29131652661064
2543,FrontS060718,-18.5346,10.9346,2.61e-17,2.019e-17,8.971e-18,0.0,7.45,1,24.481551306221384
2544,FrontS060724,-18.5236,10.9382,5.61e-14,4.308e-14,1.88e-14,0.0,7.29,1,44.62444771723122
2545,FrontS060725,-18.5858,10.882,1.957e-17,1.497e-17,6.162e-18,-0.001,9.25,1,26.88553682342502
2546,FrontS060744,-18.501,10.9416,1.361e-17,1.032e-17,4.36e-18,-0.0,6.8,1,27.37127371273713
2547,FrontS060773,-18.6583,10.8685,2.208e-17,1.681e-17,7.183e-18,-0.0,10.22,1,24.35038842753817
2548,FrontS060778,-18.4406,10.9483,1.092e-17,8.557e-18,3.849e-18,-0.001,6.22,1,26.294474978304887
2549,FrontS060786,-18.4207,10.9544,1.88e-17,1.459e-17,6.262e-18,-0.0,6.2,1,25.18703241895262
2550,FrontS060790,-18.4123,10.955,1.624e-17,1.251e-17,5.29e-18,0.0,6.2,1,27.142430576291428
2551,FrontS060810,-18.724,10.8709,1.048e-17,8.252e-18,3.763e-18,0.0,10.16,1,25.904816186947848
2552,FrontS060811,-18.3858,10.9474,7.062e-14,5.271e-14,2.211e-14,0.0,6.29,1,44.19056878949927
2553,FrontS060872,-29.7473,23.0942,7.479e-14,5.801e-14,2.508e-14,0.001,3.09,1,43.01940369143398
2554,FrontS061248,-29.7206,23.1335,4.15e-14,3.884e-14,2.449e-14,-0.0,0.95,1,47.91776489193464
2555,FrontS061561,-29.6933,23.138,1.2850000000000001e-20,1.67e-20,2.0280000000000002e-20,-0.0,1.41,1,3.9852689727739055
2556,FrontS061564,-29.7188,23.1257,5.468e-14,4.172e-14,1.822e-14,0.001,1.77,1,44.88888888888889
2557,FrontS061658,-29.7071,23.1122,5.162e-14,4.617e-14,2.692e-14,0.0,3.57,1,46.63930220625962
2558,FrontS061698,-29.7243,23.1194,1.578e-17,1.234e-17,5.654e-18,-0.0,2.47,1,26.54014598540146
2559,FrontS061703,-29.7168,23.1414,9.94e-14,7.558e-14,3.101e-14,-0.0,0.76,1,41.45006839945281
2560,FrontS061726,-29.7235,23.1431,3.566e-14,2.994e-14,1.543e-14,0.0,0.93,1,48.325358851674636
2561,FrontS069520,24.7155,-42.3093,1.226e-13,1.017e-13,5.094e-14,0.0,46.75,1,46.353901070882195
2562,FrontS069992,24.8731,-42.3503,1.309e-13,1.256e-13,8.776e-14,-0.0,44.2,1,43.26511185149929
2563,FrontS069999,24.9143,-42.2286,1.882e-13,1.562e-13,7.75e-14,-0.001,44.09,1,43.347639484978544
2564,FrontS070097,24.784,-42.3605,2.05e-13,1.594e-13,7.121e-14,-0.001,45.3,1,43.347639484978544
2565,FrontS070151,24.6613,-42.3439,2.393e-13,1.804e-13,7.594e-14,0.001,47.62,1,42.2987436016752
2566,FrontS070237,24.7758,-42.3381,1.76e-13,1.429e-13,6.959e-14,-0.0,44.64,1,44.536991670749636
2567,FrontS070248,24.644,-42.4907,1.751e-13,1.57e-13,9.29e-14,0.0,47.38,1,42.37762237762237
2568,FrontS070265,24.7292,-42.3556,3.409e-17,2.608e-17,1.126e-17,-0.0,47.62,1,26.386066763425255
2569,FrontS070303,24.8233,-42.3331,1.832e-17,1.475e-17,6.689e-18,-0.0,44.56,1,28.57591952216284
2570,FrontS070309,24.7749,-42.3263,1.589e-13,1.495e-13,9.594e-14,-0.001,45.54,1,44.800394282897976
2571,FrontS070328,24.7012,-42.3985,6.37e-17,4.828e-17,2.019e-17,-0.001,48.05,1,25.29919287503479
2572,FrontS070359,24.7912,-42.3327,1.904e-13,1.452e-13,5.981e-14,-0.001,45.17,1,43.513642891335564
2573,FrontS070412,24.6805,-42.3213,1.391e-13,1.112e-13,5.038e-14,-0.0,48.06,1,44.800394282897976
2574,FrontS070481,24.7763,-42.3957,1.394e-13,1.26e-13,7.296e-14,0.0,47.07,1,46.63930220625962
2575,FrontS133381,-15.2126,11.7848,4.374e-11,3.387e-11,1.437e-11,0.058,-2.47,1,26.294474978304887
2576,FrontS133395,4.916,-2.1927,1.401e-07,1.067e-07,4.611e-08,0.055,1.19,1,44.62444771723122
2577,FrontS133407,-2.1884,-10.7012,2.919e-11,2.304e-11,1.05e-11,0.067,-0.4,1,24.99312620291449
2578,FrontS133412,1.9863,15.1229,2.38e-11,1.835e-11,7.777e-12,0.048,0.86,1,25.934379457917263
2579,FrontS133432,6.8554,-10.2942,4.796e-08,3.922e-08,1.827e-08,0.037,1.52,1,46.73521850899743
2580,FrontS133465,14.7116,16.9251,8.518e-12,6.588e-12,2.828e-12,0.037,2.67,1,27.84073506891271
2581,FrontS133494,-28.5028,-11.2043,9.699e-08,7.977e-08,3.813e-08,0.043,-3.45,1,44.104803493449786
2582,FrontS133514,1.5255,-1.1004,2.145e-11,1.604e-11,6.693e-12,0.035,0.3,1,24.246465724193115
2583,FrontS133548,-17.8642,26.2497,1.218e-07,9.563e-08,4.162e-08,0.062,-2.32,1,45.70135746606335
2584,FrontS133580,-0.0659,-0.1497,2.171e-11,1.623e-11,6.784e-12,0.046,-6.43,1,26.853766617429837
2585,FrontS133582,-5.79,1.0766,1.291e-11,1.019e-11,4.679e-12,0.04,-1.65,1,27.142430576291428
2586,FrontS133599,-21.3395,0.3296,5.793e-11,4.413e-11,1.886e-11,0.055,-3.11,1,24.614134849715676
2587,FrontS133607,5.0425,0.418,3.532e-08,2.679e-08,1.139e-08,0.027,0.68,1,43.680922633349354
2588,FrontS133615,-4.8993,0.1001,3.284e-08,2.647e-08,1.228e-08,0.026,-0.61,1,43.7650457390467
2589,FrontS133618,-9.9519,-0.0436,1.362e-11,1.035e-11,4.332e-12,0.027,-1.22,1,24.69437652811736
2590,FrontS133638,28.3857,0.5689,6.053e-12,4.785e-12,2.085e-12,0.025,2.47,1,24.481551306221384
2591,FrontS133641,22.0531,-0.7442,6.813e-12,5.208e-12,2.184e-12,0.024,2.02,1,26.053310404127256
2592,FrontS133663,-27.4153,0.0609,4.199e-12,3.175e-12,1.299e-12,0.02,-2.04,1,26.416739319965124
2593,FrontS133664,-28.5045,0.0612,4.158e-12,3.231e-12,1.417e-12,0.019,-2.11,1,25.44080604534005
2594,FrontS133665,-31.1754,0.0433,2.747e-12,2.135e-12,9.377e-13,0.02,-2.23,1,27.20742292726728
2595,FrontS133666,-33.5045,0.2512,6.67e-12,5.155e-12,2.216e-12,0.021,-2.34,1,23.543123543123542
2596,FrontS133769,1.8631,0.2538,7.443e-12,5.752e-12,2.498e-12,0.03,0.28,1,25.96401028277635
2597,FrontS133804,35.0799,0.9789,9.007e-12,6.884e-12,2.887e-12,0.027,2.84,1,26.355465352276024
2598,FrontS133810,23.7414,-0.4975,7.593e-12,5.793e-12,2.385e-12,0.023,2.04,1,25.993708893337146
2599,FrontS133815,14.5949,0.4936,6.921e-13,6.308e-13,3.681e-13,0.02,1.33,1,2.391287191224055
2600,FrontS133869,21.6943,0.1726,2.875e-12,2.193e-12,9.354e-13,0.016,1.57,1,26.509186351706038
2601,FrontS133885,-8.0327,0.4071,1.248e-08,9.745e-09,4.34e-09,0.017,-0.65,1,45.2463912394226
2602,FrontS133889,-12.6674,-0.1704,1.704e-12,1.283e-12,5.328e-13,0.014,-0.94,1,24.35038842753817
2603,FrontS133938,-5.0003,0.1199,1.435e-12,1.119e-12,4.986e-13,0.012,-0.36,1,26.727433107909437
2604,LeftS013205,6.85,-40.3478,7.462e-14,5.594e-14,2.327e-14,0.0,29.22,1,45.156482861400896
2605,LeftS013256,6.8732,-40.3681,9.715e-14,7.417e-14,3.059e-14,0.0,29.59,1,42.456795889771136
2606,LeftS013346,6.8249,-40.388,1.281e-17,1.014e-17,4.567e-18,0.0,33.32,1,25.993708893337146
2607,LeftS013352,6.8531,-40.3869,1.157e-13,8.863e-14,3.697e-14,-0.001,29.03,1,41.98614318706697
2608,LeftS013396,6.8627,-40.3774,5.608e-18,4.732e-18,2.341e-18,-0.001,33.49,1,39.231765213638326
2609,LeftS013536,6.999,-40.3411,5.089e-14,4.657e-14,2.942e-14,-0.0,30.02,1,48.635634028892454
2610,LeftS013617,6.9129,-40.5897,3.755e-19,3.831e-19,2.839e-19,0.0,33.04,1,2.4487486867271895
2611,LeftS013768,6.8526,-40.4897,3.675e-14,4.009e-14,3.385e-14,0.0,32.51,1,47.02534919813761
2612,LeftS013953,7.1289,-39.956,4.416e-14,4.158e-14,2.617e-14,0.0,33.51,1,47.61655316919853
2613,LeftS014293,7.167,-41.528,4.663e-14,3.53e-14,1.485e-14,-0.001,32.85,1,46.543778801843324
2614,LeftS014487,7.1385,-41.8373,1.051e-13,8.209e-14,3.613e-14,-0.001,31.93,1,42.06385932438686
2615,LeftS014529,7.161,-41.8611,6.311e-14,6.167e-14,4.201e-14,-0.001,30.99,1,46.25954198473282
2616,LeftS014581,7.179,-41.8754,8.515e-14,6.932e-14,3.292e-14,-0.001,30.57,1,44.19056878949927
2617,LeftS014612,7.1277,-41.8228,9.04e-14,7.929e-14,4.246e-14,-0.0,32.0,1,44.536991670749636
2618,LeftS014631,7.1868,-41.9025,1.621e-17,1.25e-17,5.306e-18,0.001,30.35,1,26.113185866130422
2619,LeftS014641,7.1331,-41.8912,1.294e-13,9.952e-14,4.253e-14,0.001,30.87,1,41.299409359382096
2620,LeftS014649,7.1568,-41.9774,3.808e-14,3.968e-14,3.17e-14,-0.001,29.55,1,45.97875569044005
2621,LeftS014650,7.1606,-41.9774,1.579e-17,1.237e-17,5.448e-18,-0.0,29.47,1,26.88553682342502
2622,LeftS014655,7.1817,-42.0283,1.716e-17,1.345e-17,6.053e-18,-0.0,29.02,1,26.571178018123355
2623,LeftS014659,7.1148,-41.6722,2.041e-17,1.558e-17,6.661e-18,-0.001,33.84,1,27.874885004599815
2624,LeftS014662,7.2026,-42.0272,3.646e-17,2.785e-17,1.179e-17,0.0,29.14,1,23.965199050883207
2625,LeftS014670,7.2102,-41.9683,3.973e-17,2.989e-17,1.22e-17,-0.0,29.8,1,24.80218281036835
2626,LeftS014681,7.1892,-41.8005,1.14e-17,8.709e-18,3.702e-18,0.0,31.8,1,28.186046511627907
2627,LeftS014700,7.1055,-41.6112,2.332e-17,1.807e-17,7.722e-18,-0.0,33.9,1,24.721240141419635
2628,LeftS014706,7.2227,-42.0677,2.529e-17,1.949e-17,8.764e-18,-0.001,29.21,1,24.194836305562948
2629,LeftS014709,7.0841,-41.6677,2.161e-17,1.668e-17,7.305e-18,0.0,33.33,1,25.131324301907654
2630,LeftS014713,7.2224,-41.9699,3.578e-17,2.729e-17,1.134e-17,0.0,30.08,1,24.376508447304904
2631,LeftS014719,7.1024,-41.848,3.683e-17,2.808e-17,1.2e-17,0.001,31.56,1,23.373617896631522
2632,LeftS014720,7.1028,-41.8779,4.015e-17,3.04e-17,1.261e-17,0.0,31.22,1,26.203516863649465
2633,LeftS014722,7.1947,-41.7982,8.454e-14,6.71e-14,3.031e-14,0.0,31.72,1,43.513642891335564
2634,LeftS014723,7.1902,-41.7659,1.508e-17,1.164e-17,5.019e-18,0.0,32.16,1,27.272727272727273
2635,LeftS014737,7.1231,-41.8309,9.518e-14,7.737e-14,3.697e-14,0.0,31.9,1,43.18289786223278
2636,LeftS014756,7.1562,-41.9549,1.232e-17,9.747e-18,4.393e-18,-0.0,29.64,1,26.88553682342502
2637,LeftS014771,7.1895,-42.0366,2.487e-17,1.958e-17,8.905e-18,-0.001,28.97,1,24.85643970467596
2638,LeftS014774,7.2013,-42.0386,9.472e-14,8.849e-14,5.701e-14,0.0,28.92,1,42.857142857142854
2639,LeftS014804,7.1368,-41.958,1.904e-17,1.495e-17,6.544e-18,0.0,30.27,1,24.587503381119827
2640,LeftS014806,7.1617,-41.6911,2.266e-17,1.757e-17,7.649e-18,-0.001,33.03,1,24.534412955465587
2641,LeftS014818,7.1282,-41.6264,1.888e-17,1.477e-17,6.501e-18,0.0,33.78,1,25.49789621318373
2642,LeftS014869,7.1711,-42.1175,9.421e-14,8.092e-14,4.321e-14,-0.0,29.14,1,44.800394282897976
2643,LeftS014999,7.5482,-42.38,5.781e-14,4.408e-14,1.861e-14,-0.0,25.19,1,47.12286158631415
2644,LeftS015014,7.5419,-42.4449,7.048e-14,6.916e-14,4.765e-14,-0.0,28.41,1,44.536991670749636
2645,LeftS015016,7.5476,-42.2686,7.164e-14,5.443e-14,2.232e-14,0.0,24.58,1,46.63930220625962
2646,LeftS015023,7.5347,-42.4676,8.033e-14,6.633e-14,3.272e-14,-0.0,28.42,1,44.36310395314788
2647,LeftS015218,7.5357,-42.4337,3.907e-14,3.587e-14,2.192e-14,-0.001,28.49,1,48.12069878242456
2648,LeftS015373,7.5439,-42.3906,1.023e-13,8.12e-14,3.669e-14,-0.0,25.38,1,44.71224790949336
2649,LeftS015490,7.546,-42.4141,8.981e-14,7.062e-14,3.266e-14,0.0,27.19,1,44.800394282897976
2650,LeftS015564,7.5386,-42.4149,4.043e-14,3.167e-14,1.369e-14,0.0,27.04,1,47.41784037558685
2651,LeftS015604,7.5492,-42.46,5.085e-14,3.905e-14,1.645e-14,0.001,28.81,1,47.02534919813761
2652,LeftS015667,7.5646,-42.4502,1.759e-17,1.405e-17,6.274e-18,-0.0,28.36,1,27.637579811492852
2653,LeftS015758,7.5744,-42.4372,1.85e-17,1.477e-17,6.711e-18,-0.002,28.72,1,25.355648535564853
2654,LeftS015761,7.553,-42.4171,1.177e-13,9.44e-14,4.278e-14,0.0,26.8,1,43.7650457390467
2655,LeftS015821,7.5529,-42.3756,9.201e-14,7.073e-14,3.034e-14,-0.0,26.22,1,43.01940369143398
2656,LeftS015822,7.5303,-42.6342,5.259e-14,4.219e-14,1.971e-14,-0.0,29.17,1,46.543778801843324
2657,LeftS015961,6.8597,-38.6474,9.172e-14,8.11e-14,4.58e-14,0.0,36.12,1,45.156482861400896
2658,LeftS016032,6.8675,-38.6636,6.615e-14,5.181e-14,2.225e-14,0.001,35.31,1,44.97773379515091
2659,LeftS016156,6.6673,-38.7152,7.477e-14,7.013e-14,4.393e-14,-0.001,36.33,1,44.276668290306866
2660,LeftS016242,6.8495,-38.6567,6.456e-14,5.021e-14,2.112e-14,-0.001,36.13,1,45.51827741612418
2661,LeftS016252,6.8799,-38.6334,9.062e-14,6.963e-14,2.944e-14,0.0,35.85,1,43.26511185149929
2662,LeftS016326,6.9116,-38.6577,2.391e-17,1.837e-17,7.668e-18,-0.0,34.4,1,24.85643970467596
2663,LeftS016377,6.8976,-38.677,2.945e-17,2.209e-17,9.015e-18,0.0,34.61,1,27.20742292726728
2664,LeftS016408,6.8852,-38.6608,1.412e-17,1.083e-17,4.821e-18,0.0,34.95,1,26.3249348392702
