,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Temp,m0,m1,m2,colour,dist,abs_mag,Total_Flux,Luminosity,Radius,trial_radius,trial_Luminosity
637,FrontS133617,-8.3445,0.2073,1.715e-10,1.171e-10,3.936e-11,0.027,-1.04,0,19300,-9.76573587562121,-9.931443104927636,-10.404944910240696,-0.6392090346194852,37.03703703703704,-6.794170633245611,1.775995262867558e-16,2.9155197129827497e+21,171730.29328841946,5473164625.662218,2.961414385125567e+30
638,FrontS133618,-9.9519,-0.0436,1.362e-11,1.035e-11,4.332e-12,0.027,-1.22,1,11600,-10.865822892423234,-10.985059650207063,-11.363311552046717,-0.49748865962348354,37.03703703703704,-7.847787178525038,8.012373619162089e-18,1.3153319562762854e+20,100972.99677122949,3065532388.612109,1.212374233591084e+29
639,FrontS133619,-12.2429,0.2789,7.699e-11,5.56e-11,2.086e-11,0.026,-1.44,0,14300,-10.113565680371062,-10.254925208417943,-10.680685695909489,-0.5671200155384266,38.46153846153846,-7.084871904359579,5.414115860031991e-17,9.58478900146442e+20,179358.82164145712,5526047427.201902,9.098426448776494e+29
640,FrontS133620,-13.4931,-0.6572,1.29e-11,1.039e-11,4.751e-12,0.025,-1.51,0,9900,-10.88941028970075,-10.983384452442822,-11.323214969580794,-0.4338046798800441,40.0,-7.779264469786897,7.070006496875571e-18,1.3537594554698564e+20,140638.39479723634,4277278240.692976,1.2521856028574843e+29
641,FrontS133621,-16.1132,-0.881,1.844e-08,1.335e-08,5.069e-09,0.026,-1.74,0,14000,-7.7342390832823895,-7.874518734299406,-8.295077708776597,-0.5608386254942079,38.46153846153846,-4.704465430241042,1.2688075617214665e-14,2.2462121382254538e+23,2864658.4706444563,87990411811.59906,2.1192186447295485e+32
642,FrontS133623,-19.454,0.2373,2.2e-08,1.523e-08,5.336e-09,0.027,-2.04,0,17200,-7.657577319177793,-7.817300096663957,-8.272784179091508,-0.6152068599137142,37.03703703703704,-4.680027624981932,1.93072702127104e-14,3.169531365649797e+23,2254468.500339858,70664183003.45198,3.113905258152282e+32
643,FrontS133624,-22.8405,0.5601,1.529e-12,2.641e-12,5.843e-12,0.028,-2.32,0,3300,-11.81559251458768,-11.578231598793076,-11.233364113689733,0.5822284008979466,35.714285714285715,-8.472547661477515,1.5258681007704005e-17,2.329177781915985e+20,1660263.3389187297,53466795141.69658,2.4155553202937047e+29
644,FrontS133625,-23.41,-0.1312,1.292e-10,9.109e-11,3.294e-11,0.027,-2.38,0,15700,-9.888737486340935,-10.040529297924893,-10.482276405166264,-0.5935389188253293,37.03703703703704,-6.903256826242868,1.0091909732736003e-16,1.656713977937478e+21,195626.6428033875,6071450029.301772,1.595792363309545e+30
645,FrontS133630,-40.8237,0.7795,5.577e-12,4.214e-12,1.786e-12,0.03,-3.19,0,11400,-11.253599355508438,-11.375305468727918,-11.748118545447472,-0.49451918993903377,33.333333333333336,-8.329547978167243,3.2454823975567736e-18,4.315572888003785e+19,59884.311930941745,1807318967.9539533,3.9308089969269812e+28
646,FrontS133631,-43.0365,0.4613,7.42e-12,5.92e-12,2.745e-12,0.031,-3.28,0,9900,-11.129596094720974,-11.22767829327708,-11.561457651213889,-0.43186155649291535,32.25806451612903,-8.210401680945626,4.0666238920013015e-18,5.064217243618538e+19,86017.9945743669,2603747685.0544424,4.640144390190171e+28
647,FrontS133632,-44.0602,-0.2445,1.609e-16,3.114e-16,8.741e-16,0.032,-3.37,0,3000,-15.79344395590097,-15.506681391767899,-15.05843887976393,0.7350050761370408,31.25,-12.516981348407711,3.2607255272854457e-21,3.810798576264185e+16,25696.207242918626,834049556.4534976,4.014779087284075e+25
648,FrontS133637,31.8713,-0.1681,4.13e-10,2.786e-10,9.246e-11,0.025,2.6,0,20400,-9.384049948343598,-9.555018887912055,-10.034046110897936,-0.6499961625543378,40.0,-6.35089890525613,4.662335676441387e-16,8.927404818292998e+21,268971.2231688627,8615872367.952782,9.160350818303632e+30
649,FrontS133638,28.3857,0.5689,6.053e-12,4.785e-12,2.085e-12,0.025,2.47,1,10600,-11.218029326087448,-11.320118057887138,-11.680893940690224,-0.4628646146027755,40.0,-8.115998075231213,3.392837495486672e-18,6.49657937714422e+19,84983.41571675958,2590459889.0856676,6.0362904406932e+28
650,FrontS133639,24.7553,-0.2454,1.054e-12,1.611e-12,2.755e-12,0.025,2.26,0,3700,-11.977159389123472,-11.792904459580782,-11.559878396812197,0.4172809923112748,40.0,-8.588784476924857,5.116970277960941e-18,9.797935688190863e+19,856578.9204897786,27363342016.911484,9.998574725805335e+28
651,FrontS133641,22.0531,-0.7442,6.813e-12,5.208e-12,2.184e-12,0.024,2.02,1,11500,-11.166661611060603,-11.283329024439864,-11.6607473659673,-0.49408575490669726,41.666666666666664,-8.043751507863076,3.986049921529917e-18,8.281746971832096e+19,81520.87577449226,2478467002.3326435,7.655094683477034e+28
652,FrontS133642,20.2668,-0.0793,1.912e-11,1.411e-11,5.59e-12,0.022,1.82,0,12800,-10.71851211205992,-10.850472986245652,-11.252588192113576,-0.5340760800536568,45.45454545454546,-7.5353183478900645,1.2105779166487056e-17,2.9932920559512243e+20,125100.24084044382,3811635329.2528577,2.778788474308676e+29
653,FrontS133643,16.816,-0.2572,1.922e-12,1.535e-12,7.152e-13,0.023,1.57,0,9800,-11.716246616667473,-11.813891620186794,-12.14557249421214,-0.42932587754466667,43.47826086956522,-8.53734729222198,1.0510803530803786e-18,2.3778363055903937e+19,60150.932439873664,1818544545.8021839,2.173427276129853e+28
654,FrontS133644,15.0389,0.0909,2.745e-11,1.84e-11,6.103e-12,0.022,1.37,0,20700,-10.561457651213889,-10.735182176990463,-11.214456630043406,-0.6529989788295172,45.45454545454546,-7.4200275386348755,3.172075402860182e-17,7.843318446238415e+20,77430.62623163956,2479691891.6073303,8.043957152404043e+29
655,FrontS133649,6.2076,-0.1372,8.797e-13,1.392e-12,2.548e-12,0.02,0.58,0,3600,-12.055665408029219,-11.856360764725457,-11.593800576336687,0.461864831692532,50.0,-8.45842075605342,5.013968048629236e-18,1.5001105944561464e+20,1119593.0042731068,35950283869.395454,1.5467053009592861e+29
656,FrontS133652,0.2894,-0.1332,1.385e-11,1.023e-11,3.939e-12,0.02,0.03,0,13300,-10.858550226599533,-10.99012436628784,-11.404614019190857,-0.5460637925913243,50.0,-7.592184357615803,9.070383446100093e-18,2.7137345454353842e+20,110327.54088531429,3388122233.911678,2.5592789634376472e+29
657,FrontS133658,-12.4108,0.1011,4.63e-14,4.918e-14,3.851e-14,0.021,-1.1,0,5800,-13.334419008982048,-13.308211475597302,-13.41442648137727,-0.08000747239522177,47.61904761904761,-9.952650065065141,4.00765796082399e-20,1.0875613546188497e+18,36726.06807665347,1145982991.944302,1.0589153439831291e+27
658,FrontS133662,-23.2415,-0.1826,2.471e-11,1.832e-11,7.552e-12,0.02,-1.83,0,12100,-10.60712725459792,-10.737074530668169,-11.121938018709987,-0.5148107641120667,50.0,-7.339134521996131,1.4964992228019592e-17,4.47732079053504e+20,171215.03690888867,5173850182.173787,4.088482110524801e+29
659,FrontS133663,-27.4153,0.0609,4.199e-12,3.175e-12,1.299e-12,0.02,-2.04,1,12000,-11.37685412536206,-11.498256270372005,-11.886390848926972,-0.5095367235649118,50.0,-8.100316261699968,2.527769025663675e-18,7.562738850665079e+19,71545.2158796825,2180034237.975985,7.021736627224512e+28
660,FrontS133664,-28.5045,0.0612,4.158e-12,3.231e-12,1.417e-12,0.019,-2.11,1,10700,-11.38111551500455,-11.490663041982357,-11.84863014975254,-0.4675146347479888,52.631578947368425,-8.048170243888014,2.3402066594065325e-18,7.757981085633477e+19,91140.27641266472,2758810433.031061,7.108398278903857e+28
661,FrontS133665,-31.1754,0.0433,2.747e-12,2.135e-12,9.377e-13,0.02,-2.23,1,10700,-11.561141340579438,-11.670602120638957,-12.027936083991978,-0.46679474341254057,50.0,-8.27266211196692,1.5460672663275e-18,4.625621590456283e+19,70375.4255348643,2130472465.3179624,4.2391607455052325e+28
662,FrontS133666,-33.5045,0.2512,6.67e-12,5.155e-12,2.216e-12,0.021,-2.34,1,11000,-11.175874166083451,-11.287771330380465,-11.654430243943608,-0.47855607786015675,47.61904761904761,-7.9322099198483045,3.8045274100575914e-18,1.0324376541644934e+20,99483.27776191075,3017575826.3322325,9.499047239555385e+28
663,FrontS133679,39.0466,0.4725,1.664e-11,1.233e-11,4.806e-12,0.019,2.45,0,13000,-10.778846678045294,-10.909036923404269,-11.31821623353212,-0.5393695554868252,52.631578947368425,-7.466544125309927,1.0677028101267908e-17,3.539524243616137e+20,131883.14027384107,4038539605.898297,3.3190593997651955e+29
664,FrontS133682,26.1512,-0.0616,5.963e-09,4.118e-09,1.37e-09,0.018,1.85,0,19300,-8.224535190654262,-8.385313657717987,-8.863279432843592,-0.6387442421893308,55.55555555555556,-4.895858667924599,6.175078572874196e-15,2.2808629218169848e+23,1518932.6347725461,48684923734.08034,2.3432096486234773e+32
665,FrontS133684,20.1926,0.2271,1.298e-12,1.062e-12,5.18e-13,0.017,1.51,0,9200,-11.88672530753565,-11.97387548325455,-12.285670240254767,-0.39894493271911635,58.8235294117647,-8.434773326011099,7.054338181384039e-19,2.9211922542419304e+19,75649.829588803,2290097285.576333,2.677022961591746e+28
666,FrontS133685,19.4376,-0.2105,1.162e-10,7.811e-11,2.543e-11,0.017,1.46,0,21600,-9.934793871945688,-10.107293362194335,-10.59465363982429,-0.6598597678786025,58.8235294117647,-6.5681912049508835,1.4394122152594054e-16,5.960587238322652e+21,196038.13424971665,6340855052.300601,6.235963704212584e+30
667,FrontS133695,-4.4697,0.0839,6.397e-15,7.514e-15,7.598e-15,0.015,-0.35,0,4900,-14.194023649282437,-14.124128809272634,-14.119300710781298,0.07472293850113942,66.66666666666667,-10.476311327383996,8.827230991246476e-21,4.6950873954082106e+17,33809.0695514749,1054049715.3011438,4.5635144876417525e+26
668,FrontS133698,-11.97,-0.3162,7.859e-12,5.677e-12,2.181e-12,0.015,-0.9,0,13700,-11.104632711226639,-11.245881105774588,-11.6613443344213,-0.5567116231946603,66.66666666666667,-7.598063623885951,5.292871062087921e-18,2.8152081024924867e+20,105905.2905691714,3235232081.443226,2.6271572745682718e+29
669,FrontS133699,-14.6048,-0.0638,3.808e-12,2.784e-12,1.123e-12,0.015,-1.08,0,12700,-11.419303060287563,-11.555330769061475,-11.949620243738542,-0.530317183450979,66.66666666666667,-7.907513287172838,2.395231761663747e-18,1.273992089299666e+20,82904.75921340655,2510432367.970923,1.1681667977911555e+29
670,FrontS133700,-17.0957,-0.2014,5.17e-09,3.803e-09,1.457e-09,0.015,-1.23,0,13500,-8.286509456906057,-8.419873674588418,-8.83654044823001,-0.550030991323954,66.66666666666667,-4.772056192699781,3.433203555397882e-15,1.8260755558344225e+23,2777764.178518108,85379638647.1223,1.7251887669439932e+32
671,FrontS133701,-18.5361,0.4551,1.881e-11,1.347e-11,4.983e-12,0.015,-1.32,0,14800,-10.72561120444962,-10.870632404277014,-11.302509112828943,-0.5768979083793226,66.66666666666667,-7.222814922388377,1.3725430043279222e-17,7.300374676573146e+20,146134.47468406238,4515200435.593085,6.969375309379812e+29
672,FrontS133703,-26.5422,0.0497,2.106e-12,1.681e-12,7.834e-13,0.015,-1.76,0,9800,-11.676541633150531,-11.774432286560529,-12.106016432788152,-0.4294747996376209,66.66666666666667,-8.126614804671892,1.1517040705448904e-18,6.125761600911819e+19,96545.36587965488,2918032922.4311686,5.595998644578201e+28
673,FrontS133705,-34.69,-0.4969,9.81e-15,1.15e-14,1.112e-14,0.015,-2.1,0,5000,-14.008330992620051,-13.939302159646388,-13.953895212753961,0.05443577986608972,66.66666666666667,-10.29148467775775,1.2670368262933853e-20,6.739201272230524e+17,38901.62503402758,1219644703.3002696,6.624294141547106e+26
674,FrontS133706,-39.1336,-0.4026,1.244e-12,3.212e-12,1.716e-11,0.016,-2.29,0,2500,-11.9051796196452,-11.493224463393357,-10.765482716487313,1.139696903157887,62.5,-7.901464428705207,1.3354443631731716e-16,6.242916719331525e+21,14976740.05311058,504258242143.8891,7.077159257402556e+30
675,FrontS133726,21.9246,-0.1092,7.764e-15,9.187e-15,9.065e-15,0.014,1.42,0,4900,-14.109914473283675,-14.036826283624748,-14.042632191568472,0.06728228171520279,71.42857142857143,-10.329082354981225,1.0713556575900843e-20,6.541529488502747e+17,39907.17911186954,1248750230.768135,6.40513674443221e+26
676,FrontS133727,17.8125,0.4244,2.734e-13,2.38e-13,1.267e-13,0.013,1.19,0,8200,-12.563201489768197,-12.623423042943488,-12.89722338511656,-0.33402189534836246,76.92307692307692,-8.851309747557162,1.5235658456330149e-19,1.0788876734635577e+19,57871.39475321349,1770132961.0740747,1.0093925859157083e+28
677,FrontS133729,12.9005,-0.0362,6.694e-12,4.877e-12,1.894e-12,0.014,0.91,0,13400,-11.174314291978241,-11.311847244408433,-11.722620025332745,-0.5483057333545034,71.42857142857143,-7.60410331576491,4.414356924263508e-18,2.6953370515447107e+20,108317.96258090637,3308541506.2368193,2.5146948420681565e+29
678,FrontS133734,-0.0375,-0.4133,1.116e-14,1.168e-14,9.07e-15,0.013,-0.0,0,5800,-13.95233580539844,-13.93255715722362,-14.042392712939904,-0.09005690754146478,76.92307692307692,-10.160443861837294,9.65992717986949e-21,6.840515879762737e+17,29126.746708864852,902155235.3204771,6.562471716043495e+26
679,FrontS133735,-7.0058,0.4438,2.225e-16,1.497e-16,4.912e-17,0.04,-1.82,0,21100,-15.65266998468305,-15.824778199656947,-16.308741641866888,-0.6560716571838388,25.0,-13.028898182312872,2.652141876774476e-22,1983711348359050.2,118.51624057123263,3817125.108202997,2.05776384751977e+24
680,FrontS133736,8.4959,-2.9637,8.696e-18,2.126e-17,1.013e-16,0.048,2.2,0,2500,-17.060680468921763,-16.67243673981272,-15.99439055463972,1.0662899142820432,20.833333333333332,-14.034919214563896,9.335228442245893e-22,4848910663746595.0,13199.139308127227,432439754.9687475,5.204801640112713e+24
681,FrontS133737,10.4919,1.4208,3.275e-12,6.037e-12,1.512e-11,0.046,2.58,0,3200,-11.484788695672199,-11.219178824146526,-10.820448208834812,0.6643404868373874,21.73913043478261,-8.544694487509675,4.0621444111328345e-17,2.2974253183962114e+20,1753574.7497675484,57451372740.407524,2.466003317506908e+29
682,FrontS133738,10.2025,0.6366,3.43e-12,2.762e-12,1.285e-12,0.046,2.51,0,9800,-11.46470587995723,-11.558776325757387,-11.891096872332687,-0.42639099237545786,21.73913043478261,-8.884291989120536,1.8757573418656093e-18,1.060871296588847e+19,40177.48399024021,1219695987.9208739,9.776882958746993e+27
683,FrontS133739,-8.4414,-2.1731,3.072e-18,7.556e-18,3.5e-17,0.042,-2.11,0,2600,-17.512578788640525,-17.121708050750204,-16.455931955649724,1.0566468329908005,23.809523809523807,-14.368206631546006,2.2193239206947187e-22,1505649280154954.0,6800.154077304061,229069052.48015392,1.708516406673182e+24
684,FrontS133740,10.0234,-3.4351,1.623e-14,2.178e-14,2.882e-14,0.045,2.53,0,4200,-13.789681480173767,-13.661942124580245,-13.54030602352203,0.24937545665173744,22.22222222222222,-10.968367152130932,4.1115794964244694e-20,2.4298830501539798e+17,33105.30882183184,1043998912.8915493,2.4165187954255423e+26
685,FrontS133741,13.0605,1.9218,2.538e-18,8.084e-18,6.339e-17,0.044,2.66,0,2200,-17.595508382241313,-17.092373695156734,-16.197979248228023,1.3975291340132898,22.72727272727273,-14.37927904812911,1.1599339600551113e-21,7170172733847552.0,20726.35755553437,710097706.0234202,8.416273992289526e+24
686,FrontS133742,-13.2132,1.2423,9.911e-12,8.112e-12,3.797e-12,0.042,-2.55,0,9600,-11.003882523862712,-11.090872058010738,-11.420559402860203,-0.4166768789974906,23.809523809523807,-8.33737063880654,5.401343809722406e-18,3.6644175026204463e+19,77815.04033037643,2373304518.776391,3.4086686576158624e+28
687,FrontS133743,12.9522,1.6715,3.831e-13,3.832e-13,2.761e-13,0.044,2.6,0,6200,-12.416687848016922,-12.416574499593493,-12.558933593360736,-0.14224574534381418,22.72727272727273,-9.703479852565867,2.89884392340666e-19,1.791930607696195e+18,41255.39535569169,1271703856.0943367,1.7026745993961492e+27
688,FrontS133744,13.5119,1.2074,2.406e-16,4.663e-16,1.322e-15,0.042,2.56,0,3000,-15.618704376996174,-15.331334584545507,-14.878768544850379,0.739935832145795,23.809523809523807,-12.577833165341309,4.875889135269593e-21,3.3079348616834356e+16,23940.8465829614,777617359.6307133,3.4898747156834262e+25
689,FrontS133745,-15.9778,-0.7884,8.091e-14,8.807e-14,7.769e-14,0.043,-2.83,0,5400,-13.091997798827446,-13.055172003656784,-13.109634878551876,-0.017637079724430293,23.255813953488374,-10.322108914815956,8.338370481476936e-20,5.396920039654701e+17,29846.197652422175,923548186.1262265,5.167578487044252e+26
690,FrontS133746,14.0129,-0.4036,6.279e-12,5.126e-12,2.47e-12,0.04,2.52,0,9300,-11.20210951694165,-11.290221398151775,-11.607303046740334,-0.4051935297986837,25.0,-8.4943413808077,3.412940705961975e-18,2.5527628325552914e+19,69205.8608912485,2096604182.6659522,2.3429208263908567e+28
691,FrontS133747,14.6088,0.5741,1.546e-13,1.771e-13,1.685e-13,0.039,2.55,0,5100,-12.810790510417695,-12.751781438809925,-12.773400094792642,0.03739041562505285,25.641025641025642,-9.933910652862924,1.8767290074376646e-19,1.4766380668815014e+18,55347.78132350202,1726286466.5469756,1.4364792566560153e+27
692,FrontS133748,-18.3306,-1.3783,1.381e-12,1.273e-12,7.743e-13,0.047,-3.0,0,7200,-11.859806321421368,-11.895171596346344,-12.111090740736469,-0.25128441931510004,21.27659574468085,-9.23936731221778,8.458901130315748e-19,4.5826843065475635e+18,48921.3593366836,1499896091.9680686,4.3076980710786104e+27
693,FrontS133749,12.4858,1.8271,1.172e-12,2.573e-12,9.332e-12,0.038,2.29,0,2800,-11.931072388317927,-11.589560213789653,-11.030025269878285,0.9010471184396422,26.315789473684212,-8.749127407023273,4.242160232034625e-17,3.515779120410796e+20,2833337.2227444174,94253883053.4193,3.8906624254272845e+29
694,FrontS133750,13.0278,-0.2193,2.145e-13,2.306e-13,1.959e-13,0.037,2.28,0,5500,-12.668572703479256,-12.63714069704132,-12.707965564005264,-0.03939286052600721,27.027027027027028,-9.77354414517531,2.107139815756618e-19,1.842008427322981e+18,53152.53302008411,1643457715.7142906,1.761005653477781e+27
695,FrontS133751,-18.6489,-0.6012,1.209e-11,1.005e-11,5.059e-12,0.049,-2.97,0,8900,-10.917573699139227,-10.997833938243492,-11.295935320591433,-0.3783616214522052,20.408163265306122,-8.37822609830052,6.58473257667886e-18,3.282068864775508e+19,85683.5338595661,2599445319.6294694,3.0207467862218926e+28
696,FrontS133752,-19.1172,0.6813,3.896e-12,3.428e-12,1.906e-12,0.051,-3.03,0,7900,-11.409381051793423,-11.464959186748839,-11.719877103697693,-0.3104960519042699,19.607843137254903,-8.880099538944712,2.2136345422650272e-18,1.018514645774449e+19,60580.5197628123,1849657835.9190998,9.494761965425693e+27
697,FrontS133753,12.689,-0.5989,1.151e-12,2.775e-12,1.189e-11,0.035,2.02,0,2600,-11.938924676370208,-11.556737012541305,-10.924818145381309,1.014106530988899,28.57142857142857,-8.644873101241856,8.315240340884182e-17,8.123448381836026e+20,4994902.959446418,166583961049.86734,9.035510271394965e+29
698,FrontS133754,9.8871,-0.0747,6.225e-12,4.944e-12,2.255e-12,0.035,1.73,0,10100,-11.205860644232226,-11.305921537919241,-11.64685345378602,-0.4409928095537943,28.57142857142857,-8.394057626619793,3.4294839149786734e-18,3.350382480550627e+19,67221.46692019005,2037034500.8040483,3.0766294103724515e+28
699,FrontS133755,-23.2407,-0.6613,5.744e-15,9.138e-15,1.77e-14,0.058,-3.29,0,3500,-14.240785568765755,-14.039148846280314,-13.752026733638193,0.48875883512756246,17.241379310344826,-11.56600483340619,3.8912573524016505e-20,1.3843173900778187e+17,35981.99900030781,1143690853.191021,1.3985641639262908e+26
