,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Absolute_Magnitude,Dist
2634,LeftS014723,7.1902,-41.7659,1.508e-17,1.164e-17,5.019e-18,0.0,32.16,1,27.272727272727273,-8.240309246922122,22226.387741224975
2636,LeftS014756,7.1562,-41.9549,1.232e-17,9.747e-18,4.393e-18,-0.0,29.64,1,26.88553682342502,-8.203512894907645,25340.085127196024
2637,LeftS014771,7.1895,-42.0366,2.487e-17,1.958e-17,8.905e-18,-0.001,28.97,1,24.85643970467596,-8.010679182228007,22323.077404062715
2639,LeftS014804,7.1368,-41.958,1.904e-17,1.495e-17,6.544e-18,0.0,30.27,1,24.587503381119827,-7.985121021770062,26309.881546152305
2640,LeftS014806,7.1617,-41.6911,2.266e-17,1.757e-17,7.649e-18,-0.001,33.03,1,24.534412955465587,-7.980075613252129,24410.47962313399
2641,LeftS014818,7.1282,-41.6264,1.888e-17,1.477e-17,6.501e-18,0.0,33.78,1,25.49789621318373,-8.07163951720415,23960.175442409203
2652,LeftS015667,7.5646,-42.4502,1.759e-17,1.405e-17,6.274e-18,-0.0,28.36,1,27.637579811492852,-8.274982732474225,19438.845662830856
2653,LeftS015758,7.5744,-42.4372,1.85e-17,1.477e-17,6.711e-18,-0.002,28.72,1,25.355648535564853,-8.058121116560905,24335.99985176595
2662,LeftS016326,6.9116,-38.6577,2.391e-17,1.837e-17,7.668e-18,-0.0,34.4,1,24.85643970467596,-8.010679182228007,23046.54515683452
2663,LeftS016377,6.8976,-38.677,2.945e-17,2.209e-17,9.015e-18,0.0,34.61,1,27.20742292726728,-8.234103097757153,16249.896275551715
2664,LeftS016408,6.8852,-38.6608,1.412e-17,1.083e-17,4.821e-18,0.0,34.95,1,26.3249348392702,-8.150236508606929,25560.392435952774
2668,LeftS016589,6.9195,-38.6975,1.356e-17,1.051e-17,4.494e-18,-0.0,34.32,1,27.604008502884906,-8.271792308507543,22558.098451131562
2669,LeftS016615,6.8176,-38.5949,1.588e-17,1.256e-17,5.556e-18,-0.0,37.27,1,26.696035242290748,-8.185503755221266,22790.471107830497
2671,LeftS016673,6.8469,-38.5301,2.367e-17,1.862e-17,8.087e-18,0.0,36.97,1,24.829281617044522,-8.008098233874742,22959.426978645322
2672,LeftS016680,6.8701,-38.7611,2.077e-17,1.646e-17,7.293e-18,0.0,34.72,1,25.787234042553187,-8.099136519363602,21989.574452933633
2673,LeftS016702,6.9629,-38.6079,3.489e-17,2.664e-17,1.076e-17,0.0,35.55,1,24.829281617044522,-8.008098233874742,19194.808020237597
2674,LeftS016732,6.9563,-38.7874,1.68e-17,1.348e-17,6.066e-18,-0.001,34.25,1,27.240035960443514,-8.237202452741696,20727.829494948208
2675,LeftS016736,6.9383,-38.8011,1.539e-17,1.171e-17,4.818e-18,-0.0,34.34,1,26.917382291975123,-8.206539304967468,23038.378017775747
2676,LeftS016737,6.9433,-38.8146,1.809e-17,1.432e-17,6.406e-18,0.001,34.1,1,25.383970957833004,-8.060812716577278,24638.94639712589
2678,LeftS016743,6.8317,-38.4684,2.111e-17,1.629e-17,7.058e-18,-0.0,37.11,1,25.787234042553187,-8.099136519363602,22104.0166052168
2679,LeftS016748,6.882,-38.8224,2.797e-17,2.136e-17,8.879e-18,-0.0,34.52,1,26.173337172473364,-8.135829538801547,18504.808982894432
2680,LeftS016767,6.7707,-38.7428,1.503e-17,1.188e-17,5.368e-18,0.0,35.65,1,27.43736794446121,-8.255955748854024,21607.96686722194
2682,LeftS016776,7.0064,-38.6203,1.849e-17,1.444e-17,6.134e-18,0.0,35.03,1,25.020644095788604,-8.026284222560463,25531.38015024816
2684,LeftS016800,6.9953,-38.8147,2.117e-17,1.631e-17,6.831e-18,-0.0,33.92,1,24.938271604938272,-8.018456015085047,24240.691913164108
2685,LeftS016803,6.7607,-38.4498,1.339e-17,1.048e-17,4.511e-18,0.0,37.33,1,26.696035242290748,-8.185503755221266,24949.82369420896
2686,LeftS016819,6.8875,-38.8685,4.034e-17,3.135e-17,1.358e-17,0.0,34.38,1,24.22062350119904,-7.950254869381949,18912.711281024687
2687,LeftS016827,6.9214,-38.4519,1.379e-17,1.076e-17,4.656e-18,-0.001,36.27,1,27.806668706026304,-8.2910519679014,21805.59192740088
2689,LeftS016831,6.9463,-38.4837,2.343e-17,1.797e-17,7.651e-18,-0.001,36.26,1,24.041258926209995,-7.933209092420979,25475.423666811304
2690,LeftS016855,6.8874,-38.75,1.595e-17,1.253e-17,5.518e-18,-0.001,34.5,1,26.143226919758412,-8.132968033668503,24240.437154115265
2693,LeftS016920,6.7696,-38.544,1.247e-17,9.347e-18,3.82e-18,0.0,37.11,1,27.43736794446121,-8.255955748854024,24360.48913318664
2694,LeftS016930,6.9632,-38.7822,1.706e-17,1.325e-17,5.58e-18,-0.0,33.98,1,25.075862068965517,-8.031531820950882,26492.69565490567
2695,LeftS016943,6.8141,-38.4775,1.48e-17,1.133e-17,4.804e-18,0.001,37.34,1,27.045522166022014,-8.218716981149866,23095.456694177024
2696,LeftS016948,6.8441,-38.4839,2.054e-17,1.642e-17,7.444e-18,0.0,37.05,1,24.64082407156411,-7.990188313328463,24958.545179116947
2697,LeftS016951,6.849,-38.4744,1.353e-17,1.031e-17,4.291e-18,0.0,37.08,1,25.383970957833004,-8.060812716577278,29037.84007610927
2698,LeftS016962,6.9068,-38.4779,1.236e-17,9.494e-18,4.061e-18,-0.001,36.49,1,27.404280976786254,-8.252811353862223,24258.8220851759
2699,LeftS017003,7.0112,-38.7005,2.74e-17,2.097e-17,8.746e-18,0.0,34.35,1,24.80218281036835,-8.005522919242303,21698.980280768355
2700,LeftS017007,7.0292,-38.7426,1.887e-17,1.424e-17,6.07e-18,0.0,34.24,1,27.43736794446121,-8.255955748854024,19736.363301271766
2701,LeftS017009,6.7326,-38.5533,1.925e-17,1.456e-17,6.128e-18,-0.002,37.04,1,26.386066763425255,-8.156046134863427,21897.586223125934
2702,LeftS017022,6.7439,-38.4702,2.426e-17,1.909e-17,8.473e-18,-0.001,37.57,1,25.728842343617323,-8.093587308341895,20549.60042221031
2703,LeftS017039,6.942,-38.8621,8.164e-18,6.445e-18,2.935e-18,-0.0,34.41,1,25.96401028277635,-8.11593631588433,34468.34103045884
2704,LeftS017051,6.8598,-38.456,3.494e-17,2.654e-17,1.093e-17,-0.001,36.9,1,25.412356723511323,-8.063510336386813,18042.402727084467
2705,LeftS017059,6.8402,-38.8012,1.379e-17,1.1e-17,4.901e-18,0.0,34.98,1,27.470534904805074,-8.25910774588872,22374.31687587233
2706,LeftS017072,5.8059,-42.3796,2.225e-17,1.653e-17,6.957e-18,0.0,30.03,1,25.728842343617323,-8.093587308341895,22083.602383568505
2709,LeftS017450,5.8465,-42.3378,1.669e-17,1.27e-17,5.259e-18,0.001,30.82,1,27.404280976786254,-8.252811353862223,20974.540852441412
2711,LeftS017542,5.8526,-42.3659,1.374e-17,1.082e-17,4.978e-18,0.0,30.34,1,25.84589138470287,-8.104710975587569,26948.269493477135
2713,LeftS017587,5.8357,-42.3395,9.963e-18,7.968e-18,3.674e-18,-0.0,30.64,1,26.571178018123355,-8.173638043191712,29007.23381947959
2714,LeftS017615,5.8601,-42.365,2.535e-17,1.896e-17,7.856e-18,-0.0,30.39,1,27.142430576291428,-8.227926598752425,17665.158322767806
2715,LeftS017625,5.8469,-42.376,2.297e-17,1.766e-17,7.402e-18,0.0,29.95,1,27.404280976786254,-8.252811353862223,17786.84716826826
2716,LeftS017640,5.8556,-42.3724,1.932e-17,1.481e-17,6.026e-18,0.001,30.31,1,26.822071407494835,-8.197481507022122,20700.542025653132
2717,LeftS017659,5.8253,-42.3117,1.082e-17,8.556e-18,3.773e-18,0.001,30.85,1,28.012326656394453,-8.310596515939604,23909.272074444045
2719,LeftS017707,5.875,-42.4169,1.096e-17,8.597e-18,3.836e-18,0.001,30.36,1,27.272727272727273,-8.240309246922122,25862.58393647979
2721,LeftS017804,5.8911,-42.4446,1.766e-17,1.355e-17,5.606e-18,0.001,30.31,1,25.81652939505822,-8.101920581070459,24158.505362165495
2722,LeftS017819,5.8729,-42.467,1.135e-17,8.906e-18,4.099e-18,-0.001,30.15,1,27.305497146290175,-8.243423507114395,25319.0205370112
2723,LeftS017823,5.8716,-42.4794,1.57e-17,1.202e-17,5.008e-18,-0.0,30.16,1,27.637579811492852,-8.274982732474225,21016.306809324888
2724,LeftS017833,5.8483,-42.4824,3.184e-17,2.459e-17,1.033e-17,-0.0,30.19,1,25.103562551781273,-8.03416431542097,19388.248520671634
2726,LeftS017857,5.8977,-42.2071,2.123e-17,1.689e-17,7.59e-18,0.001,31.19,1,25.584013509710104,-8.079823609459602,22195.93122600597
2727,LeftS017858,5.8983,-42.2094,2.061e-17,1.574e-17,6.377e-18,0.001,31.4,1,25.787234042553187,-8.099136519363602,22486.889009159535
2729,LeftS017862,5.7748,-42.4771,2.565e-17,2.011e-17,8.754e-18,-0.0,30.03,1,25.04822265086801,-8.028905129720187,21569.565655589464
2730,LeftS017869,5.9324,-42.2332,1.948e-17,1.546e-17,7.061e-18,-0.0,31.15,1,26.143226919758412,-8.132968033668503,21822.83848479228
2731,LeftS017895,5.8762,-42.4583,5.243e-17,3.94e-17,1.651e-17,-0.001,30.14,1,24.29831595829992,-7.957638313383487,16727.56524105638
2732,LeftS017896,5.8775,-42.4627,1.511e-17,1.182e-17,5.344e-18,0.001,30.23,1,26.509186351706038,-8.167746711978438,23978.273291136
2733,LeftS017898,5.8084,-42.2218,2.121e-17,1.656e-17,7.153e-18,0.0,30.96,1,26.3249348392702,-8.150236508606929,20670.528440368234
2734,LeftS017924,5.8517,-42.2027,4.637e-17,3.588e-17,1.531e-17,-0.001,31.25,1,23.739879864194307,-7.904567760808316,18633.305412734473
2735,LeftS017947,5.7658,-42.4654,1.896e-17,1.458e-17,6.235e-18,-0.0,30.0,1,27.637579811492852,-8.274982732474225,19082.26276200283
2736,LeftS017953,5.9325,-42.2404,1.4e-17,1.069e-17,4.503e-18,-0.0,31.07,1,25.271059216013345,-8.050082234443613,28871.545353374302
2737,LeftS017963,5.726,-42.4161,1.315e-17,1.052e-17,4.709e-18,-0.0,30.2,1,28.46852489821484,-8.35395097141406,20512.407913496067
2738,LeftS017969,5.9678,-42.3205,3.559e-17,2.694e-17,1.09e-17,0.0,30.88,1,23.739879864194307,-7.904567760808316,21503.90456187184
2740,LeftS094494,1.0003,25.8277,3.51e-17,2.664e-17,1.162e-17,0.001,-12.76,1,25.96401028277635,-8.11593631588433,16953.709285809087
2741,LeftS094512,1.004,25.864,4.047e-17,3.068e-17,1.28e-17,0.0,-13.88,1,28.29131652661064,-8.3371101076138,12246.648938100087
2742,LeftS094571,1.0123,25.9146,1.968e-17,1.563e-17,7.002e-18,-0.0,-15.44,1,27.637579811492852,-8.274982732474225,18430.16166455377
2743,LeftS094572,1.0026,25.8758,2.342e-17,1.833e-17,7.831e-18,0.0,-11.73,1,27.17488789237668,-8.231011155280795,17902.479697339095
2746,LeftS094647,1.0077,25.8823,2.994e-17,2.31e-17,1.031e-17,-0.0,-12.09,1,25.904816186947848,-8.110310849679756,18324.77222931523
2747,LeftS094650,0.9863,25.904,3.146e-17,2.517e-17,1.139e-17,-0.0,-15.39,1,27.404280976786254,-8.252811353862223,14898.848886733313
2748,LeftS094686,1.0147,25.8746,2.592e-17,2.013e-17,9.055e-18,-0.0,-16.89,1,27.5705186533212,-8.268609625939625,16359.623310853995
2756,LeftS096040,1.2566,25.8416,3.31e-17,2.547e-17,1.098e-17,0.0,-9.91,1,26.54014598540146,-8.170688937391667,16279.499878422132
2760,LeftS096215,1.2533,25.7896,3.17e-17,2.403e-17,1.02e-17,0.001,-10.96,1,28.04689910521444,-8.313882082510462,14212.879478304223
2761,LeftS096216,1.2516,25.7843,1.673e-17,1.286e-17,5.562e-18,0.0,-10.97,1,26.143226919758412,-8.132968033668503,23927.39939489667
2763,LeftS096231,1.2979,25.9561,5.384e-17,4.185e-17,1.843e-17,-0.001,-8.11,1,25.020644095788604,-8.026284222560463,14997.199114938283
2764,LeftS096240,1.3153,25.9853,3.64e-17,2.775e-17,1.182e-17,-0.0,-7.87,1,26.3249348392702,-8.150236508606929,15967.99000007297
2765,LeftS096244,1.3278,26.0111,4.112e-17,3.095e-17,1.276e-17,-0.0,-7.81,1,26.88553682342502,-8.203512894907645,14220.44627361092
2766,LeftS096256,1.1755,25.6442,2.307e-17,1.769e-17,7.443e-18,-0.001,-11.91,1,27.142430576291428,-8.227926598752425,18288.27670973265
2767,LeftS096264,1.1585,25.6192,2.597e-17,2.02e-17,8.787e-18,-0.0,-11.85,1,27.110050700864896,-8.224849401738586,17175.113447607026
2768,LeftS096268,1.3669,26.0508,1.85e-17,1.473e-17,6.652e-18,0.001,-7.95,1,26.143226919758412,-8.132968033668503,22357.05574809381
2769,LeftS096276,1.1562,25.6527,3.594e-17,2.711e-17,1.123e-17,0.0,-11.4,1,26.790450928381965,-8.194476478663596,15353.132638235977
2770,LeftS096343,1.2981,25.9517,5.442e-17,4.167e-17,1.837e-17,-0.001,-8.03,1,23.51875808538163,-7.883553619509321,17713.78789045041
2773,LeftS096355,1.3124,25.9731,6.712e-17,5.053e-17,2.08e-17,-0.001,-7.92,1,24.194836305562948,-7.947804202714417,14939.059242953326
2774,LeftS096361,1.2104,25.6976,3.777e-17,2.847e-17,1.18e-17,0.001,-11.87,1,24.938271604938272,-8.018456015085047,18347.55756171282
2776,LeftS096416,1.1626,25.6303,5.361e-17,4.073e-17,1.69e-17,-0.0,-11.74,1,24.066719618745037,-7.935628730112818,16874.403506781924
2777,LeftS096418,1.3657,26.0378,3.058e-17,2.371e-17,1.033e-17,-0.001,-8.03,1,27.943436827543803,-8.304049623067703,14471.362132485992
2778,LeftS096432,1.1667,25.6781,1.609e-17,1.266e-17,5.68e-18,0.0,-11.35,1,27.43736794446121,-8.255955748854024,20931.737163370155
2781,LeftS096874,0.7547,24.4585,3.054e-17,2.41e-17,1.064e-17,0.001,-13.4,1,25.81652939505822,-8.101920581070459,18114.701758393607
2783,LeftS096961,0.787,24.4178,1.794e-17,1.418e-17,6.463e-18,0.0,-13.77,1,27.671232876712324,-8.278180926118756,19278.419286719844
2785,LeftS097057,0.7431,24.4159,1.82e-17,1.454e-17,6.641e-18,0.002,-14.45,1,27.943436827543803,-8.304049623067703,18479.617817571267
2786,LeftS097090,0.7449,24.4114,4.212e-17,3.272e-17,1.436e-17,-0.001,-14.36,1,26.571178018123355,-8.173638043191712,14314.438958272307
2790,LeftS097198,0.7796,24.4535,3.311e-17,2.658e-17,1.193e-17,-0.0,-16.88,1,27.43736794446121,-8.255955748854024,14445.90110054048
2791,LeftS097215,0.6868,24.3646,3.065e-17,2.412e-17,1.021e-17,0.0,-14.55,1,27.943436827543803,-8.304049623067703,14347.840387788348
2792,LeftS097223,0.6764,24.3635,3.152e-17,2.434e-17,1.032e-17,-0.0,-14.46,1,27.943436827543803,-8.304049623067703,14282.850865188786
2793,LeftS097227,0.6771,24.369,5.688e-17,4.306e-17,1.831e-17,0.002,-14.27,1,24.748162265178326,-8.000389117516542,15232.403255393721
2794,LeftS097233,0.8838,24.5208,3.356e-17,2.596e-17,1.138e-17,0.0,-10.88,1,26.54014598540146,-8.170688937391667,16125.12861350947
2795,LeftS097235,0.8852,24.5239,5.236e-17,4.085e-17,1.83e-17,-0.0,-11.11,1,24.507953626314368,-7.977561070883459,16055.485183600766
2796,LeftS097238,0.8829,24.514,1.724e-17,1.376e-17,6.217e-18,0.001,-11.17,1,27.806668706026304,-8.2910519679014,19282.564782006626
2797,LeftS097242,0.8788,24.5025,3.567e-17,2.706e-17,1.122e-17,0.0,-11.25,1,27.142430576291428,-8.227926598752425,14786.752525853122
2798,LeftS097243,0.8827,24.5039,6.85e-17,5.178e-17,2.164e-17,-0.0,-11.28,1,23.23025811397904,-7.856136242549155,16400.264626966447
2799,LeftS097249,0.6709,24.4115,3.537e-17,2.71e-17,1.146e-17,-0.0,-13.99,1,24.938271604938272,-8.018456015085047,18805.606612400657
2800,LeftS097253,0.8776,24.4775,6.137e-17,4.76e-17,2.002e-17,-0.0,-11.39,1,24.066719618745037,-7.935628730112818,15609.254391667127
2801,LeftS097259,0.6838,24.4499,2.61e-17,2.048e-17,9.215e-18,-0.001,-13.46,1,26.44748327029386,-8.161882806223243,18339.75884641798
2805,LeftS097267,0.7002,24.4717,6.047e-17,4.682e-17,2.005e-17,0.0,-13.13,1,24.066719618745037,-7.935628730112818,15738.738886126468
2806,LeftS097274,0.8433,24.4108,4.128e-17,3.203e-17,1.431e-17,-0.001,-12.5,1,25.214979195561718,-8.044752712041301,16782.056335942805
2807,LeftS097278,0.837,24.387,3.044e-17,2.331e-17,1.005e-17,0.0,-12.84,1,26.26408552441491,-8.144453739911858,17538.885516552604
2808,LeftS097280,0.7281,24.5306,3.287e-17,2.558e-17,1.123e-17,-0.0,-12.5,1,27.5705186533212,-8.268609625939625,14512.589696627838
2809,LeftS097282,0.8223,24.3705,7.556e-17,5.924e-17,2.639e-17,-0.001,-13.05,1,24.272363150867825,-7.955171907923962,13680.64334961346
2810,LeftS097287,0.7621,24.5524,3.293e-17,2.563e-17,1.144e-17,0.0,-12.01,1,26.113185866130422,-8.130113104818442,17004.706658830008
2811,LeftS097293,0.7788,24.3219,3.563e-17,2.705e-17,1.154e-17,-0.0,-13.71,1,26.294474978304887,-8.14734177871777,16227.27050892586
2812,LeftS097298,0.6879,24.3651,1.936e-17,1.503e-17,6.486e-18,-0.0,-14.39,1,27.33834586466165,-8.246545260263522,19419.93981220988
2813,LeftS097321,0.8832,24.5204,5.043e-17,3.814e-17,1.607e-17,0.0,-11.07,1,25.327389244915018,-8.055435516210213,15191.193565751133
2814,LeftS097335,0.8699,24.4805,4.382e-17,3.349e-17,1.438e-17,0.0,-11.49,1,26.727433107909437,-8.188487627674448,13909.086640982288
2815,LeftS097368,0.7366,24.5277,5.629e-17,4.285e-17,1.776e-17,0.0,-12.44,1,24.35038842753817,-7.962586981182,15948.913266905509
2816,LeftS097370,0.8141,24.3725,2.688e-17,2.105e-17,9.533e-18,0.001,-12.95,1,27.637579811492852,-8.274982732474225,15881.17325443549
2817,LeftS097372,0.7524,24.5332,3.627e-17,2.83e-17,1.228e-17,0.0,-12.18,1,26.727433107909437,-8.188487627674448,15130.837544553837
2819,LeftS097384,0.7542,24.3245,2.724e-17,2.145e-17,9.416e-18,0.0,-13.89,1,27.305497146290175,-8.243423507114395,16314.531176821269
2827,LeftS098015,0.9059,24.4089,4.166e-17,3.266e-17,1.431e-17,0.0,-13.48,1,26.571178018123355,-8.173638043191712,14327.581521675726
2831,LeftS098080,0.9385,24.4064,2.717e-17,2.119e-17,9.499e-18,-0.001,-13.71,1,26.3249348392702,-8.150236508606929,18273.26983489977
2832,LeftS098117,0.9338,24.3265,3.613e-17,2.786e-17,1.233e-17,-0.0,-15.68,1,25.904816186947848,-8.110310849679756,16686.068384345934
2833,LeftS098123,0.9213,24.493,3.829e-17,2.971e-17,1.249e-17,-0.0,-11.75,1,25.96401028277635,-8.11593631588433,16053.89862244855
2834,LeftS098126,0.9237,24.3143,3.875e-17,3.061e-17,1.382e-17,-0.0,-15.83,1,25.64174894217207,-8.085310452692454,16383.742319868341
2835,LeftS098136,0.9092,24.3114,7.685e-17,5.959e-17,2.636e-17,-0.0,-15.64,1,22.673983537041654,-7.8032711081260855,16247.171068099606
2836,LeftS098141,0.9496,24.4989,3.141e-17,2.444e-17,1.083e-17,0.001,-12.04,1,25.412356723511323,-8.063510336386813,18801.574981314094
2838,LeftS098151,0.9603,24.4766,9.457e-17,7.128e-17,2.984e-17,-0.001,-12.49,1,23.041825095057032,-7.838228652865835,14269.272378556805
2839,LeftS098169,0.982,24.4039,3.333e-17,2.511e-17,1.04e-17,-0.0,-13.8,1,27.84073506891271,-8.294289438977662,14221.058539516178
2840,LeftS098170,0.8595,24.4157,3.468e-17,2.718e-17,1.213e-17,-0.001,-13.62,1,25.15914752283421,-8.039446791177447,18329.553177037
2841,LeftS098192,0.9729,24.2782,3.368e-17,2.643e-17,1.173e-17,-0.0,-15.24,1,25.46931913701317,-8.06892371634643,17967.57888491899
2842,LeftS098194,0.9689,24.2624,2.655e-17,2.018e-17,8.438e-18,0.0,-15.34,1,25.103562551781273,-8.03416431542097,21402.14299195268
2843,LeftS098197,0.9621,24.2546,6.384e-17,4.877e-17,2.072e-17,-0.0,-15.54,1,26.203516863649465,-8.13869764296632,12206.040334073205
2845,LeftS098208,0.9335,24.2044,2.584e-17,2.027e-17,8.775e-18,-0.001,-15.74,1,28.326581489560613,-8.340461486742141,15008.675997106518
2849,LeftS098236,0.9104,24.4067,4.227e-17,3.317e-17,1.481e-17,0.0,-13.6,1,25.81652939505822,-8.101920581070459,15440.699595932812
2851,LeftS098304,0.915,24.321,3.757e-17,2.88e-17,1.214e-17,0.001,-15.62,1,25.15914752283421,-8.039446791177447,17806.57365801739
2852,LeftS098328,0.8872,24.3237,2.458e-17,1.893e-17,8.286e-18,-0.0,-15.04,1,27.90911882100092,-8.300788237226541,16256.631986856184
2853,LeftS098330,0.8807,24.3444,3.255e-17,2.566e-17,1.153e-17,0.0,-14.73,1,24.455205811138015,-7.972548222093614,20374.99744414251
2855,LeftS098398,0.9096,24.5773,4.477e-17,3.386e-17,1.405e-17,-0.0,-11.73,1,25.584013509710104,-8.079823609459602,15676.341594623404
2857,LeftS098410,0.9259,24.2395,3.221e-17,2.532e-17,1.176e-17,-0.0,-15.76,1,27.110050700864896,-8.224849401738586,15340.638941257614
2858,LeftS098421,0.9546,24.6067,3.327e-17,2.601e-17,1.113e-17,0.0,-11.92,1,27.50378214826021,-8.26226737256828,14497.600819765845
2861,LeftS098751,-0.1015,26.3492,2.447e-17,1.949e-17,8.86e-18,0.001,-13.03,1,27.43736794446121,-8.255955748854024,16870.043639065025
2862,LeftS098793,-0.1416,26.422,2.904e-17,2.31e-17,1.01e-17,0.0,-15.94,1,26.509186351706038,-8.167746711978438,17152.232464958262
2865,LeftS098829,-0.1322,26.3683,2.637e-17,2.037e-17,8.983e-18,0.0,-13.56,1,26.143226919758412,-8.132968033668503,19011.678814594547
2870,LeftS098959,-0.1084,26.3653,4.7e-17,3.7e-17,1.591e-17,0.001,-13.26,1,24.42891695780704,-7.970049880765809,17016.655142378695
2871,LeftS098966,-0.1357,26.4625,4.275e-17,3.24e-17,1.34e-17,0.001,-17.09,1,26.47829886396737,-8.16481134290174,14531.880686507326
2872,LeftS099187,-0.0825,26.2878,2.394e-17,1.876e-17,8.404e-18,-0.001,-12.92,1,26.949303290839016,-8.209572892993634,18138.32321337497
2873,LeftS099193,-0.1506,26.5146,3.245e-17,2.473e-17,1.072e-17,-0.0,-17.32,1,26.727433107909437,-8.188487627674448,16186.171140329216
2874,LeftS099196,-0.1493,26.517,4.075e-17,3.17e-17,1.376e-17,-0.0,-17.32,1,26.023475522473518,-8.121587550041747,15441.04163050302
2875,LeftS099200,-0.1508,26.5134,3.352e-17,2.692e-17,1.215e-17,-0.001,-17.31,1,23.616523772408417,-7.89284470776126,21804.198061239505
2876,LeftS099223,-0.1528,26.5364,5.631e-17,4.295e-17,1.76e-17,-0.001,-17.36,1,24.748162265178326,-8.000389117516542,15251.896769950012
2877,LeftS099224,-0.0849,26.2676,6.952e-17,5.239e-17,2.168e-17,-0.0,-12.73,1,25.412356723511323,-8.063510336386813,12841.644191616153
2878,LeftS099231,-0.083,26.2686,2.869e-17,2.251e-17,1.002e-17,0.0,-12.79,1,26.664711058961572,-8.182526885108835,17082.396967124085
2879,LeftS099233,-0.0812,26.2575,2.511e-17,1.881e-17,7.685e-18,-0.0,-12.76,1,26.47829886396737,-8.16481134290174,19072.162165857295
2880,LeftS099235,-0.148,26.5297,6.108e-17,4.697e-17,2.028e-17,0.001,-17.26,1,25.131324301907654,-8.036802632383667,13985.83511067784
2881,LeftS099254,-0.0946,26.2915,3.367e-17,2.605e-17,1.097e-17,0.0,-13.4,1,27.17488789237668,-8.231011155280795,15017.255110329412
2883,LeftS099267,-0.1087,26.3305,8.32e-17,6.335e-17,2.615e-17,0.0,-14.05,1,22.51672033688382,-7.78832571863531,16031.118747142811
2884,LeftS099279,-0.1257,26.3823,2.133e-17,1.675e-17,7.381e-18,0.0,-14.88,1,26.790450928381965,-8.194476478663596,19532.34357673707
2886,LeftS099304,-0.1586,26.5138,4.444e-17,3.325e-17,1.377e-17,0.0,-16.62,1,23.18286151491966,-7.851631942542735,20572.55366607406
2887,LeftS099308,-0.1633,26.5393,4.312e-17,3.397e-17,1.527e-17,-0.0,-16.97,1,23.51875808538163,-7.883553619509321,19618.93448027392
2888,LeftS099309,-0.0652,26.2502,6.41e-17,5.039e-17,2.182e-17,0.0,-13.12,1,23.567539538501425,-7.888189528075786,16022.602435250325
