,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Absolute_Magnitude,Dist
2657,LeftS015961,6.8597,-38.6474,9.172e-14,8.11e-14,4.58e-14,0.0,36.12,1,45.156482861400896,-4.4608439792189145,20657.01587564493
2658,LeftS016032,6.8675,-38.6636,6.615e-14,5.181e-14,2.225e-14,0.001,35.31,1,44.97773379515091,-4.450225014775586,26162.587658702058
2659,LeftS016156,6.6673,-38.7152,7.477e-14,7.013e-14,4.393e-14,-0.001,36.33,1,44.276668290306866,-4.4085767431254705,23591.72564233214
2660,LeftS016242,6.8495,-38.6567,6.456e-14,5.021e-14,2.112e-14,-0.001,36.13,1,45.51827741612418,-4.482337146109218,25611.57675472344
2661,LeftS016252,6.8799,-38.6334,9.062e-14,6.963e-14,2.944e-14,0.0,35.85,1,43.26511185149929,-4.3484831041405485,25372.324100422466
2665,LeftS016537,6.9066,-38.6785,3.676e-14,3.841e-14,3.031e-14,0.0,34.38,1,47.12286158631415,-4.577660845455133,26239.008709695026
2666,LeftS016583,6.8294,-38.584,1.104e-13,8.602e-14,3.679e-14,-0.0,37.06,1,43.43048256091734,-4.358307299142622,22570.78330813931
2667,LeftS016588,6.8362,-38.6028,5.649e-14,4.588e-14,2.215e-14,-0.001,36.99,1,47.02534919813761,-4.571867916828682,24168.758211465156
2670,LeftS016622,6.9226,-38.7168,5.862e-14,5.62e-14,3.714e-14,0.0,34.41,1,45.42728635682159,-4.476931630748126,24359.368585402754
2677,LeftS016741,6.8205,-38.4721,6.066e-14,4.73e-14,2.043e-14,-0.0,37.05,1,45.79345088161209,-4.498684404906516,25895.674481273654
2681,LeftS016771,6.9949,-38.5814,5.881e-14,5.35e-14,3.156e-14,-0.001,35.29,1,46.25954198473282,-4.526373527737901,23585.025227470993
2683,LeftS016777,6.7341,-38.6561,3.74e-14,3.477e-14,2.129e-14,0.0,36.51,1,49.05558553696708,-4.692478379002704,24163.423474197847
2688,LeftS016829,6.9375,-38.458,1.16e-13,9.077e-14,3.998e-14,-0.0,36.28,1,42.696101456082665,-4.314679844165116,23104.092263357918
2691,LeftS016862,6.8702,-38.7547,6.347e-14,4.836e-14,2.021e-14,0.0,34.84,1,45.2463912394226,-4.466185175620102,26586.689654771846
2707,LeftS017117,5.86,-42.4055,7.812e-14,5.879e-14,2.407e-14,0.0,30.26,1,44.44987775061125,-4.418866615619955,25463.316141850766
2708,LeftS017377,5.8381,-42.3738,7.032e-14,5.27e-14,2.193e-14,-0.0,30.16,1,45.60963371801304,-4.48776435947477,24843.484703622402
2710,LeftS017492,5.8485,-42.3466,6.129e-14,5.76e-14,3.72e-14,0.0,30.74,1,44.88888888888889,-4.444946996152272,24964.062442682185
2712,LeftS017556,5.8338,-42.3515,6.966e-14,6.617e-14,4.289e-14,0.0,30.13,1,45.51827741612418,-4.482337146109218,22310.066234349833
2718,LeftS017680,5.8624,-42.374,5.706e-14,4.674e-14,2.33e-14,0.0,30.22,1,46.353901070882195,-4.531979127821563,25070.678177908212
2720,LeftS017747,5.796,-42.2562,1.319e-13,9.839e-14,4.16e-14,0.0,30.97,1,41.90871369294606,-4.267903417103019,23419.240749606037
2725,LeftS017834,5.8323,-42.1986,1.107e-13,8.323e-14,3.419e-14,-0.0,31.22,1,42.696101456082665,-4.314679844165116,24127.933688153837
2728,LeftS017859,5.7904,-42.4776,1.11e-13,8.981e-14,4.16e-14,0.0,29.88,1,42.696101456082665,-4.314679844165116,23227.246542675515
2739,LeftS094489,1.0114,25.9193,1.887e-13,1.599e-13,8.344e-14,0.0,-12.19,1,43.347639484978544,-4.353385831880019,16648.796778906664
2744,LeftS094580,1.0196,25.8863,1.944e-13,1.489e-13,6.305e-14,-0.0,-13.38,1,44.01937046004842,-4.3932914240567875,16478.092600506123
2745,LeftS094630,1.0062,25.8311,1.049e-13,1.021e-13,7.168e-14,-0.001,-12.82,1,45.70135746606335,-4.493213401752803,17737.010702613883
2749,LeftS094715,0.8167,25.6592,1.282e-13,9.979e-14,4.435e-14,0.0,-16.64,1,45.8859162039374,-4.5041775019649375,17716.084281454383
2750,LeftS094950,0.8537,25.9796,1.824e-13,1.58e-13,8.172e-14,-0.001,-10.97,1,43.934267762203966,-4.38823571919969,16089.909335821823
2751,LeftS095126,1.0419,25.8122,1.556e-13,1.267e-13,5.934e-14,0.001,-11.85,1,45.70135746606335,-4.493213401752803,15922.27027640876
2752,LeftS095230,0.9832,25.7919,1.943e-13,1.528e-13,6.921e-14,-0.001,-15.24,1,42.22015791918254,-4.286405416771427,18396.517354964057
2753,LeftS095356,1.0554,25.6893,1.799e-13,1.361e-13,5.674e-14,-0.0,-11.75,1,41.98614318706697,-4.272503279145292,19807.02719315405
2754,LeftS095659,1.2683,25.8309,1.396e-13,1.037e-13,4.288e-14,-0.0,-10.13,1,44.71224790949336,-4.434453267044827,18831.459834415316
2758,LeftS096184,1.2486,25.8431,1.431e-13,1.198e-13,6.089e-14,0.0,-10.11,1,46.07197161682716,-4.51523051530601,15964.53720495522
2759,LeftS096198,1.2648,25.8347,1.292e-13,1.146e-13,6.309e-14,0.0,-10.02,1,44.97773379515091,-4.450225014775586,17591.188558418573
2762,LeftS096220,1.2805,25.9139,7.799e-14,5.879e-14,2.411e-14,0.0,-8.52,1,46.44864588656106,-4.537607642979658,22209.789807095614
2771,LeftS096350,1.3075,25.9709,6.54e-14,6.982e-14,5.687e-14,-0.0,-7.93,1,47.02534919813761,-4.571867916828682,19591.880327946074
2772,LeftS096351,1.3038,25.9572,2.152e-13,1.779e-13,8.561e-14,0.0,-7.97,1,42.696101456082665,-4.314679844165116,16503.349759502857
2775,LeftS096388,1.1838,25.6563,1.102e-13,1.049e-13,6.78e-14,-0.001,-11.96,1,46.25954198473282,-4.526373527737901,16843.234378877172
2779,LeftS096613,0.7911,24.4634,1.269e-13,1.183e-13,7.346e-14,-0.0,-11.27,1,44.276668290306866,-4.4085767431254705,18164.324679404046
2782,LeftS096902,0.7735,24.4696,8.711e-14,7.106e-14,3.357e-14,0.0,-12.11,1,46.63930220625962,-4.548933982871939,19939.78205012368
2784,LeftS097034,0.8102,24.4878,1.1e-13,1.087e-13,7.572e-14,0.001,-10.95,1,44.88888888888889,-4.444946996152272,18172.37665981811
2787,LeftS097102,0.7273,24.4174,4.469e-14,4.777e-14,3.943e-14,-0.0,-14.43,1,49.699289229086936,-4.730718951454708,19727.084444139582
2788,LeftS097131,0.8383,24.5023,1.472e-13,1.341e-13,8.018e-14,-0.0,-10.89,1,44.104803493449786,-4.398366753192807,17262.442082386326
2789,LeftS097145,0.7214,24.3849,1.495e-13,1.314e-13,7.393e-14,0.0,-14.5,1,44.01937046004842,-4.3932914240567875,17541.091151700184
2802,LeftS097262,0.6876,24.461,1.479e-13,1.16e-13,5.283e-14,0.0,-13.37,1,44.104803493449786,-4.398366753192807,18560.41270197885
2803,LeftS097263,0.8739,24.4463,8.361e-14,7.386e-14,4.243e-14,0.0,-12.02,1,47.12286158631415,-4.577660845455133,18921.90795822288
2804,LeftS097264,0.6947,24.4681,8.441e-14,8.254e-14,5.819e-14,0.0,-13.33,1,46.543778801843324,-4.543259214011419,18622.507623073983
2818,LeftS097374,0.804,24.3604,1.124e-13,9.53e-14,4.862e-14,0.0,-13.29,1,45.97875569044005,-4.509692827033713,18013.87464148893
2820,LeftS097513,0.9272,24.3958,1.586e-13,1.365e-13,7.338e-14,0.001,-14.58,1,44.104803493449786,-4.398366753192807,17110.011353265676
2821,LeftS097535,0.9164,24.35,2.309e-13,1.87e-13,8.819e-14,0.0,-15.63,1,41.374601729631316,-4.236173371927488,17619.456621121502
2822,LeftS097773,0.9082,24.4682,2.42e-13,1.936e-13,9.07e-14,0.0,-12.12,1,43.849493487698986,-4.3831995250222135,14620.006341615976
2823,LeftS097849,0.922,24.3939,1.702e-13,1.373e-13,6.476e-14,-0.0,-14.84,1,43.7650457390467,-4.378182728800164,17461.17106060851
2824,LeftS097864,0.9441,24.4075,1.111e-13,8.375e-14,3.42e-14,-0.0,-13.46,1,45.2463912394226,-4.466185175620102,20202.960016732643
2825,LeftS097970,0.9307,24.3697,2.177e-13,1.75e-13,8.384e-14,-0.0,-15.58,1,41.67812929848693,-4.2542050659042285,17839.32603027194
2826,LeftS097990,0.9389,24.4313,2.026e-13,1.642e-13,7.787e-14,0.001,-11.77,1,42.06385932438686,-4.277120169830017,17937.145817636643
2828,LeftS098058,0.9157,24.4301,1.704e-13,1.311e-13,5.611e-14,-0.0,-12.12,1,43.347639484978544,-4.353385831880019,18386.78247659467
2829,LeftS098072,0.9341,24.4146,2.068e-13,1.678e-13,7.765e-14,0.0,-13.16,1,42.06385932438686,-4.277120169830017,17743.689817207975
2830,LeftS098079,0.9385,24.4076,1.325e-13,1.006e-13,4.251e-14,-0.001,-13.64,1,44.536991670749636,-4.424041801369876,19349.96166490534
2837,LeftS098149,0.9626,24.4821,1.819e-13,1.55e-13,8.231e-14,-0.0,-12.44,1,44.01937046004842,-4.3932914240567875,16150.591734550871
2844,LeftS098201,0.9524,24.2392,7.51e-14,7.192e-14,4.612e-14,-0.0,-15.56,1,47.31910463300365,-4.589319076621118,18919.759970242674
2846,LeftS098223,0.9313,24.4091,2.509e-13,2.033e-13,9.685e-14,-0.001,-13.39,1,41.831569259088816,-4.263320489665596,16378.384629202836
2847,LeftS098228,0.9341,24.4073,1.782e-13,1.42e-13,6.411e-14,0.001,-13.61,1,43.849493487698986,-4.3831995250222135,17070.886124972694
2850,LeftS098297,0.9201,24.3093,1.718e-13,1.424e-13,7.083e-14,0.0,-15.68,1,44.97773379515091,-4.450225014775586,15780.926531292129
2854,LeftS098372,0.8749,24.4893,1.795e-13,1.435e-13,6.717e-14,-0.0,-12.59,1,43.513642891335564,-4.363247613575211,17376.01739497947
2856,LeftS098409,0.9202,24.5982,8.765e-14,8.021e-14,4.716e-14,0.0,-11.66,1,48.22281167108753,-4.643005694995832,16841.58239404537
2859,LeftS098705,-0.1195,26.4,1.281e-13,1.322e-13,1.04e-13,0.0,-16.34,1,44.276668290306866,-4.4085767431254705,17182.87777396395
2860,LeftS098713,-0.1198,26.3926,1.908e-13,1.698e-13,9.453e-14,-0.0,-14.89,1,44.276668290306866,-4.4085767431254705,15161.52147784987
2863,LeftS098805,-0.0836,26.4174,9.897e-14,7.568e-14,3.114e-14,-0.001,-15.55,1,45.60963371801304,-4.48776435947477,20731.334477732955
2864,LeftS098806,-0.1206,26.368,2.144e-13,1.695e-13,7.92e-14,-0.0,-13.22,1,43.680922633349354,-4.373185218676037,15806.020446141052
2866,LeftS098834,-0.1213,26.4289,1.926e-13,1.51e-13,6.723e-14,-0.0,-16.63,1,43.680922633349354,-4.373185218676037,16746.301925914908
2867,LeftS098849,-0.1102,26.4168,6.381e-14,6.302e-14,4.459e-14,0.0,-16.43,1,48.635634028892454,-4.667530275912027,18471.223472833088
2868,LeftS098872,-0.1242,26.3719,1.22e-13,9.899e-14,4.59e-14,-0.001,-13.74,1,46.73521850899743,-4.554632092684071,16783.72254615876
2869,LeftS098903,-0.1156,26.4203,1.614e-13,1.254e-13,5.442e-14,0.001,-16.73,1,44.88888888888889,-4.444946996152272,16919.118557815626
2882,LeftS099255,-0.1356,26.5001,1.436e-13,1.069e-13,4.492e-14,-0.0,-16.55,1,44.104803493449786,-4.398366753192807,19334.269628123202
2885,LeftS099302,-0.0745,26.2898,1.432e-13,1.176e-13,5.811e-14,0.0,-13.56,1,44.800394282897976,-4.439689787853742,17577.27086357298
2889,LeftS099316,-0.057,26.2063,1.389e-13,1.112e-13,5.031e-14,0.0,-12.72,1,44.88888888888889,-4.444946996152272,17966.939619663834
2890,LeftS099324,-0.1727,26.6065,1.744e-13,1.605e-13,9.953e-14,0.001,-17.55,1,43.849493487698986,-4.3831995250222135,16056.937580994674
2903,LeftS099515,-0.065,26.2405,2.289e-13,1.823e-13,8.159e-14,-0.0,-13.17,1,42.06385932438686,-4.277120169830017,17023.41085167676
2907,LeftS099623,23.8392,31.0571,3.437e-14,2.605e-14,1.061e-14,-0.0,25.85,1,46.44864588656106,-4.537607642979658,33365.09107748377
2912,LeftS099721,23.8295,31.0956,5.075e-14,4.727e-14,2.984e-14,0.0,22.96,1,45.97875569044005,-4.509692827033713,25577.658543767793
2913,LeftS099725,23.82,31.083,2.364e-14,1.778e-14,7.356e-15,-0.0,25.95,1,48.531767218366255,-4.661359849453534,35023.06877442624
2915,LeftS099951,23.8422,31.1113,6.565e-14,4.896e-14,2.026e-14,0.0,20.82,1,43.18289786223278,-4.343599009095573,30428.44723684616
2918,LeftS100122,23.7425,31.1819,8.01e-14,6.075e-14,2.613e-14,-0.001,27.17,1,43.01940369143398,-4.333886293819198,27623.81850637306
2919,LeftS100145,23.7814,31.115,4.787e-14,4.946e-14,3.791e-14,-0.0,26.54,1,44.536991670749636,-4.424041801369876,27596.375347733767
2920,LeftS100232,24.1357,31.2034,5.309e-14,4.818e-14,2.843e-14,-0.001,18.61,1,46.92823954568921,-4.566098913565686,23741.991512050703
2921,LeftS100253,23.6844,30.8024,5.633e-14,4.255e-14,1.789e-14,-0.001,22.36,1,42.93811998110534,-4.329057463952224,33191.08777447632
2922,LeftS100559,24.1847,31.1137,4.454e-14,3.476e-14,1.505e-14,0.001,27.66,1,46.92823954568921,-4.566098913565686,27951.856582194116
2923,LeftS100582,23.705,30.933,7.369e-14,7.046e-14,4.654e-14,0.0,22.25,1,45.42728635682159,-4.476931630748126,21755.189229879794
2924,LeftS100730,23.89,30.8594,1.021e-13,7.8e-14,3.248e-14,-0.001,18.83,1,40.70756829377519,-4.196546846953298,28554.81002674886
2925,LeftS100835,23.774,31.0176,6.361e-14,4.933e-14,2.11e-14,0.0,22.96,1,44.276668290306866,-4.4085767431254705,28129.11513773813
2926,LeftS100894,24.2371,31.0865,6.913e-14,5.551e-14,2.633e-14,-0.0,25.28,1,44.19056878949927,-4.403461821090658,26673.713109764885
2927,LeftS100923,23.7903,30.7861,7.842e-14,6.19e-14,2.766e-14,0.0,19.65,1,41.45006839945281,-4.24065662826165,30466.766306999678
2928,LeftS101120,23.5189,31.0025,5.231e-14,4.898e-14,3.195e-14,-0.0,18.04,1,44.97773379515091,-4.450225014775586,26907.79449906364
2929,LeftS101316,23.7283,31.1488,3.535e-14,2.704e-14,1.109e-14,-0.0,20.3,1,46.63930220625962,-4.548933982871939,32324.339905686465
2930,LeftS101378,23.9931,31.2352,7.804e-14,7.056e-14,4.174e-14,0.001,27.06,1,44.01937046004842,-4.3932914240567875,23937.29113610297
2931,LeftS101388,24.1524,31.2607,5.282e-14,4.532e-14,2.437e-14,0.001,25.61,1,46.83153013910355,-4.560353687750451,24642.127796047924
2932,LeftS101737,24.5473,32.2207,6.724e-14,5.558e-14,2.75e-14,0.0,15.51,1,45.70135746606335,-4.493213401752803,24039.975897279368
2933,LeftS101915,24.4877,32.1027,9.539e-14,7.609e-14,3.441e-14,0.0,16.12,1,42.77647058823529,-4.319454341590889,25096.261855108467
2935,LeftS102003,24.537,32.229,7.765e-14,6.392e-14,3.151e-14,-0.001,16.7,1,43.934267762203966,-4.38823571919969,25296.693410566728
2939,LeftS102187,24.5149,32.2412,7.096e-14,5.904e-14,2.92e-14,-0.0,17.39,1,43.26511185149929,-4.3484831041405485,27554.039301384917
2943,LeftS102304,24.4536,32.2352,5.835e-14,4.48e-14,1.94e-14,0.0,17.53,1,44.800394282897976,-4.439689787853742,28478.433663124022
2944,LeftS102313,24.5438,32.232,9.674e-14,8.078e-14,4.172e-14,0.0,12.2,1,41.67812929848693,-4.2542050659042285,26257.026509214356
2946,LeftS102324,24.4477,32.2482,4.448e-14,3.661e-14,1.744e-14,-0.0,17.43,1,46.353901070882195,-4.531979127821563,28327.651549513645
2947,LeftS102329,24.4517,32.2535,4.302e-14,4.039e-14,2.639e-14,0.0,17.56,1,45.79345088161209,-4.498684404906516,28023.402909616707
2955,LeftS102399,24.4764,32.1294,7.178e-14,6.475e-14,3.684e-14,-0.0,16.18,1,43.100995732574674,-4.338733440726919,26608.07115485021
2961,LeftS102455,24.562,32.1292,5.868e-14,5.057e-14,2.696e-14,-0.001,15.32,1,45.2463912394226,-4.466185175620102,25999.25690302955
2962,LeftS102476,24.5075,32.143,6.408e-14,5.614e-14,3.084e-14,0.001,16.0,1,44.97773379515091,-4.450225014775586,25133.402623887498
2963,LeftS102481,24.6052,32.3361,6.592e-14,5.117e-14,2.24e-14,0.001,15.65,1,43.7650457390467,-4.378182728800164,28602.29799847787
2965,LeftS102577,28.3988,33.0721,4.041e-14,4.376e-14,3.629e-14,-0.0,17.45,1,44.97773379515091,-4.450225014775586,28467.467660027018
2967,LeftS102777,28.4761,33.0816,6.627e-14,5.035e-14,2.058e-14,-0.0,20.85,1,44.01937046004842,-4.3932914240567875,28337.044391960477
2968,LeftS102848,28.4054,33.0662,8.778e-14,6.656e-14,2.818e-14,-0.001,18.37,1,42.22015791918254,-4.286405416771427,27873.444140171905
2973,LeftS102914,28.4419,33.0684,7.46e-14,6.415e-14,3.339e-14,0.0,20.12,1,44.44987775061125,-4.418866615619955,24376.33231372083
2975,LeftS102920,28.3808,33.0524,6.379e-14,5.245e-14,2.474e-14,0.0,17.72,1,44.71224790949336,-4.434453267044827,26478.94150553632
2977,LeftS102945,28.412,33.0643,5.636e-14,5.354e-14,3.512e-14,0.001,18.95,1,44.97773379515091,-4.450225014775586,25736.430302945326
2978,LeftS102963,28.4315,33.0852,7.146e-14,6.461e-14,3.917e-14,-0.0,20.25,1,43.100995732574674,-4.338733440726919,26636.883368115374
2983,LeftS103074,28.4691,33.0798,6.241e-14,5.253e-14,2.659e-14,0.0,20.8,1,45.2463912394226,-4.466185175620102,25509.603701902593
2984,LeftS103089,28.4737,33.0784,6.234e-14,6.101e-14,4.002e-14,0.001,20.72,1,44.62444771723122,-4.429237311855191,24699.08311478268
2985,LeftS103112,28.4749,33.0769,8.053e-14,6.599e-14,3.232e-14,0.001,20.87,1,44.276668290306866,-4.4085767431254705,24320.503639755494
2986,LeftS103129,28.5117,33.0767,4.535e-14,4.755e-14,3.847e-14,0.001,20.93,1,45.2463912394226,-4.466185175620102,26812.18155847156
2987,LeftS103170,28.4128,33.0736,6.715e-14,5.189e-14,2.199e-14,-0.001,15.13,1,42.77647058823529,-4.319454341590889,30390.020557227755
2995,LeftS103233,28.4131,33.0475,5.961e-14,4.692e-14,2.065e-14,-0.0,18.92,1,44.44987775061125,-4.418866615619955,28502.81083077907
3003,LeftS103285,28.3377,33.0581,3.339e-14,2.55e-14,1.077e-14,0.0,17.5,1,46.73521850899743,-4.554632092684071,33068.451865974115
3008,LeftS103536,22.6824,29.9761,5.887e-14,4.544e-14,1.989e-14,0.0,28.23,1,44.88888888888889,-4.444946996152272,28106.537064241005
3009,LeftS103549,22.7044,29.88,5.173e-14,4.011e-14,1.692e-14,0.001,27.98,1,46.165566277298126,-4.520790703073574,27414.372998830397
3015,LeftS103894,22.6387,29.877,3.615e-14,2.775e-14,1.135e-14,0.0,28.89,1,48.325358851674636,-4.64909772606074,28432.800855840782
3016,LeftS103919,22.7098,29.9034,3.13e-14,2.521e-14,1.202e-14,-0.0,27.92,1,48.325358851674636,-4.64909772606074,29830.78720608887
3018,LeftS103925,22.7083,29.8997,6.024e-14,4.939e-14,2.377e-14,-0.0,27.89,1,47.02534919813761,-4.571867916828682,23294.131804877023
3019,LeftS103951,22.7072,29.8917,1.004e-13,8.036e-14,3.643e-14,-0.0,27.97,1,43.347639484978544,-4.353385831880019,23484.81373537166
3021,LeftS104050,22.6303,29.8656,6.96e-14,5.761e-14,2.917e-14,-0.0,29.2,1,44.01937046004842,-4.3932914240567875,26491.426848401225
3022,LeftS104057,22.7276,29.9117,1.176e-13,9.497e-14,4.539e-14,-0.0,28.01,1,42.22015791918254,-4.286405416771427,23334.79944471784
3025,LeftS104151,22.5979,29.8829,5.083e-14,3.83e-14,1.571e-14,0.001,29.01,1,44.44987775061125,-4.418866615619955,31547.671155343152
3026,LeftS104160,22.6017,29.9199,8.267e-14,7.307e-14,4.314e-14,0.0,28.63,1,43.680922633349354,-4.373185218676037,24073.422445221007
3030,LeftS104178,22.6539,29.9897,5.407e-14,5.52e-14,4.23e-14,0.0,28.43,1,44.800394282897976,-4.439689787853742,25655.800343882885
3034,LeftS104217,22.8192,29.9421,4.62e-14,4.404e-14,2.771e-14,-0.001,27.79,1,44.97773379515091,-4.450225014775586,28376.827323673577
3038,LeftS104235,22.564,29.9472,1.009e-13,7.984e-14,3.607e-14,0.0,28.66,1,41.00135317997293,-4.213999756364072,27662.40004594727
3042,LeftS104254,22.6695,30.0523,7.034e-14,5.373e-14,2.283e-14,-0.0,28.6,1,44.104803493449786,-4.398366753192807,27271.448335456247
3058,LeftS104412,22.5583,29.8035,5.161e-14,4.237e-14,2.011e-14,0.001,29.12,1,45.8859162039374,-4.5041775019649375,27188.297725394696
3064,LeftS104483,22.6258,29.7075,4.039e-14,3.567e-14,2.002e-14,-0.0,28.67,1,46.165566277298126,-4.520790703073574,29070.53964581953
3068,LeftS104661,27.3441,34.0367,7.747e-14,5.982e-14,2.534e-14,-0.0,28.17,1,42.37762237762237,-4.2957599242960836,29086.8595253515
3069,LeftS104726,27.2254,34.0465,8.071e-14,6.425e-14,2.938e-14,-0.0,28.41,1,44.44987775061125,-4.418866615619955,24357.35501826832
3070,LeftS104749,27.3452,34.0449,6.51e-14,4.914e-14,2.027e-14,-0.0,28.0,1,44.88888888888889,-4.444946996152272,27027.68980121647
3071,LeftS104915,27.3437,34.0759,5.694e-14,5.156e-14,3.018e-14,0.0,27.44,1,46.63930220625962,-4.548933982871939,23408.660025310066
3073,LeftS104955,27.306,34.0481,7.528e-14,5.783e-14,2.547e-14,0.0,27.43,1,44.536991670749636,-4.424041801369876,25521.282989081767
3074,LeftS105000,27.3354,34.0148,7.087e-14,5.322e-14,2.159e-14,-0.0,29.83,1,44.104803493449786,-4.398366753192807,27401.80606457477
3076,LeftS105026,27.3677,34.0518,6.419e-14,5.112e-14,2.406e-14,-0.0,28.01,1,43.7650457390467,-4.378182728800164,28616.282401600867
3077,LeftS105131,27.3297,34.0432,4.314e-14,4.622e-14,3.823e-14,-0.0,28.32,1,44.36310395314788,-4.413711635573304,28888.780669813103
3078,LeftS105146,27.3226,34.0384,9.796e-14,7.635e-14,3.364e-14,-0.0,28.53,1,43.100995732574674,-4.338733440726919,24503.53593696168
3080,LeftS105155,27.3127,34.0391,8.694e-14,6.9e-14,3.16e-14,0.0,28.56,1,42.37762237762237,-4.2957599242960836,27082.92034950677
3081,LeftS105170,27.3726,34.0317,3.406e-14,2.567e-14,1.05e-14,-0.0,29.16,1,47.91776489193464,-4.624883749134327,30398.01262927289
3082,LeftS105182,27.3653,34.0328,6.461e-14,5.423e-14,2.687e-14,-0.001,29.01,1,44.536991670749636,-4.424041801369876,26354.77404456158
3083,LeftS105191,27.3084,34.0368,1.022e-13,8.954e-14,5.008e-14,-0.001,28.59,1,41.45006839945281,-4.24065662826165,25331.630283216306
3090,LeftS105321,27.3741,34.1381,5.958e-14,4.936e-14,2.465e-14,-0.0,27.48,1,44.88888888888889,-4.444946996152272,26967.3906513982
3109,LeftS105472,27.2818,33.9791,1.095e-13,8.68e-14,3.957e-14,0.0,29.57,1,42.2987436016752,-4.291073964617027,24277.454849297803
3115,LeftS105539,27.2439,34.0369,4.091e-14,3.373e-14,1.676e-14,-0.001,28.75,1,47.31910463300365,-4.589319076621118,27626.90861331152
3116,LeftS105560,27.439,34.1303,7.953e-14,6.96e-14,3.791e-14,0.0,28.03,1,43.100995732574674,-4.338733440726919,25664.25488514568
3117,LeftS105568,27.2649,33.9274,1.042e-13,8.362e-14,3.808e-14,-0.0,30.05,1,43.513642891335564,-4.363247613575211,22762.560421433955
3122,LeftS105731,26.7808,30.4868,7.282e-14,6.004e-14,2.876e-14,0.0,18.43,1,44.536991670749636,-4.424041801369876,25047.175427352755
3123,LeftS105931,26.7988,30.4973,4.125e-14,3.411e-14,1.698e-14,0.0,19.72,1,47.12286158631415,-4.577660845455133,27843.81359027179
3124,LeftS106032,26.8055,30.51,8.966e-14,7.213e-14,3.355e-14,-0.0,19.76,1,43.26511185149929,-4.3484831041405485,24928.748827473053
3128,LeftS106195,26.8093,30.5145,6.61e-14,5.167e-14,2.3e-14,-0.001,19.96,1,42.857142857142854,-4.324246847493517,30287.075870402965
3133,LeftS106341,26.862,30.562,6.229e-14,5.138e-14,2.594e-14,0.0,20.31,1,44.19056878949927,-4.403461821090658,27725.03094084075
3136,LeftS106364,26.8931,30.5856,4.674e-14,4.066e-14,2.245e-14,0.0,20.52,1,46.353901070882195,-4.531979127821563,26879.84431087567
3140,LeftS106392,26.7029,30.4251,5.189e-14,4.19e-14,1.951e-14,0.0,17.19,1,45.97875569044005,-4.509692827033713,27167.30603287339
3143,LeftS106435,26.6758,30.3913,8.723e-14,6.651e-14,2.759e-14,-0.001,16.29,1,42.14186369958275,-4.281754183892339,28033.636267839192
